epoch,accuracy,loss,val_accuracy,val_loss
1,0.760869562625885,0.57154780626297,0.8571428656578064,0.4569054841995239
2,0.8615560531616211,0.3981291353702545,0.8571428656578064,0.36528992652893066
3,0.8615560531616211,0.3432210385799408,0.8571428656578064,0.31666284799575806
4,0.8615560531616211,0.31248241662979126,0.8571428656578064,0.28259795904159546
5,0.8638443946838379,0.29470720887184143,0.8673469424247742,0.2616378366947174
6,0.8649885654449463,0.28399020433425903,0.8571428656578064,0.25037312507629395
7,0.8672769069671631,0.2777639925479889,0.8571428656578064,0.2444513440132141
8,0.8672769069671631,0.2733649015426636,0.8571428656578064,0.24063219130039215
9,0.8684210777282715,0.2701692283153534,0.8571428656578064,0.23744606971740723
10,0.8695651888847351,0.26741039752960205,0.8571428656578064,0.2349647730588913
11,0.8707093596458435,0.2649596631526947,0.8571428656578064,0.23298078775405884
12,0.8707093596458435,0.2627010941505432,0.8571428656578064,0.23132038116455078
13,0.8718535304069519,0.26070305705070496,0.8571428656578064,0.23086178302764893
14,0.8707093596458435,0.25899672508239746,0.8571428656578064,0.22938239574432373
15,0.8729977011680603,0.25731217861175537,0.8571428656578064,0.22834686934947968
16,0.8707093596458435,0.2556772530078888,0.8571428656578064,0.2266416698694229
17,0.8741418719291687,0.25404998660087585,0.8571428656578064,0.225556880235672
18,0.8752860426902771,0.252326637506485,0.8571428656578064,0.2246973067522049
19,0.8752860426902771,0.25066938996315,0.8571428656578064,0.22426661849021912
20,0.8764302134513855,0.2489030361175537,0.8571428656578064,0.22257596254348755
21,0.8775743842124939,0.24713347852230072,0.8571428656578064,0.22124473750591278
22,0.8787185549736023,0.24544832110404968,0.8571428656578064,0.22035975754261017
23,0.8787185549736023,0.24375347793102264,0.8571428656578064,0.21874524652957916
24,0.8787185549736023,0.24213875830173492,0.8571428656578064,0.21654866635799408
25,0.8798627257347107,0.2404392659664154,0.8571428656578064,0.21517030894756317
26,0.8798627257347107,0.23866650462150574,0.8571428656578064,0.21246466040611267
27,0.8798627257347107,0.23713690042495728,0.8571428656578064,0.21001890301704407
28,0.8810068368911743,0.23553963005542755,0.8571428656578064,0.20786665380001068
29,0.8810068368911743,0.23396402597427368,0.8673469424247742,0.2058068811893463
30,0.8798627257347107,0.23221588134765625,0.8673469424247742,0.20384113490581512
31,0.8810068368911743,0.23063713312149048,0.8673469424247742,0.20146486163139343
32,0.8810068368911743,0.22898660600185394,0.8673469424247742,0.20055797696113586
33,0.8821510076522827,0.22754839062690735,0.8673469424247742,0.19761377573013306
34,0.8810068368911743,0.22604870796203613,0.8673469424247742,0.1954728215932846
35,0.8821510076522827,0.22451017796993256,0.8673469424247742,0.193573996424675
36,0.8844393491744995,0.22294820845127106,0.8673469424247742,0.19262419641017914
37,0.8844393491744995,0.22134850919246674,0.8673469424247742,0.18943771719932556
38,0.8867276906967163,0.2198704034090042,0.8673469424247742,0.18808434903621674
39,0.8867276906967163,0.21835389733314514,0.8673469424247742,0.18428654968738556
40,0.8867276906967163,0.21660709381103516,0.8775510191917419,0.18374016880989075
41,0.8878718614578247,0.21517790853977203,0.8979591727256775,0.17967425286769867
42,0.8890160322189331,0.21351169049739838,0.8979591727256775,0.17858180403709412
43,0.8913043737411499,0.21195931732654572,0.8979591727256775,0.17620481550693512
44,0.8935926556587219,0.2104722112417221,0.8979591727256775,0.17522847652435303
45,0.8935926556587219,0.2090364247560501,0.8979591727256775,0.1737084537744522
46,0.8924484848976135,0.2077360302209854,0.8979591727256775,0.17193222045898438
47,0.8935926556587219,0.20633435249328613,0.8979591727256775,0.1708981692790985
48,0.8970251679420471,0.20506736636161804,0.8979591727256775,0.16936644911766052
49,0.8993135094642639,0.20378683507442474,0.8979591727256775,0.16795866191387177
50,0.9027460217475891,0.2025086134672165,0.8979591727256775,0.1668892353773117
