epoch,loss,val_loss
1,1.0846052169799805,0.9792279005050659
2,1.004487156867981,0.9692726731300354
3,0.9946438670158386,0.9624051451683044
4,0.9868111610412598,0.9542078971862793
5,0.9779334664344788,0.9439314007759094
6,0.9662100076675415,0.9297899603843689
7,0.9496509432792664,0.9115176796913147
8,0.930499792098999,0.8948206901550293
9,0.9145067930221558,0.8834145069122314
10,0.9037916660308838,0.8764774799346924
11,0.8970640897750854,0.8721347451210022
12,0.8925930261611938,0.8691726922988892
13,0.8894681334495544,0.8670427799224854
14,0.8871166706085205,0.8653573989868164
15,0.8851363062858582,0.8638488054275513
16,0.8832938075065613,0.8624086380004883
17,0.8814623355865479,0.8609008193016052
18,0.8794568777084351,0.8591213822364807
19,0.8769941329956055,0.8568035960197449
20,0.8735533356666565,0.8533459901809692
21,0.8683313131332397,0.8480221629142761
22,0.8603535294532776,0.8402261734008789
23,0.8498782515525818,0.8293529152870178
24,0.8366782069206238,0.8167151808738708
25,0.825285792350769,0.8084879517555237
26,0.8177177906036377,0.8031309247016907
27,0.8125678300857544,0.7988321185112
28,0.8088808655738831,0.7955950498580933
29,0.8060140609741211,0.7926455140113831
30,0.8031754493713379,0.7896171808242798
31,0.8006964921951294,0.7876149415969849
32,0.7983835339546204,0.785902738571167
33,0.7962638139724731,0.7843814492225647
34,0.7943986654281616,0.7830702066421509
35,0.7927860617637634,0.7819369435310364
36,0.7913867235183716,0.780918538570404
37,0.7901379466056824,0.7799748778343201
38,0.7889941334724426,0.7790817618370056
39,0.7879316210746765,0.7782219052314758
40,0.786922037601471,0.7773618102073669
41,0.7852774858474731,0.7757968306541443
42,0.7826862931251526,0.774528443813324
43,0.7813835740089417,0.7734913229942322
44,0.7802798748016357,0.7724864482879639
45,0.7785269021987915,0.7681699991226196
46,0.7746517062187195,0.7661303281784058
47,0.772768497467041,0.7647898197174072
48,0.7714506983757019,0.7635600566864014
49,0.770267903804779,0.7624047994613647
50,0.7691369652748108,0.7612844705581665
