feature,feature_name,max_abs_weight_score
F46,feature_46,0.5246213084750257
F22,feature_22,0.515527733401054
F16,feature_16,0.4900176106846771
F8,feature_8,0.4628722172517247
F43,feature_43,0.4475051269061546
F9,feature_9,0.4464517338423745
F77,feature_77,0.4464288533010236
F18,feature_18,0.44588683711765936
F36,feature_36,0.43437671530303945
F41,feature_41,0.43425564515510423
F44,feature_44,0.4291430513878212
F32,feature_32,0.41470226143944694
F40,feature_40,0.4032863588721927
F28,feature_28,0.39880541920246454
F64,feature_64,0.3967275389384521
F54,feature_54,0.39119459188895356
F30,feature_30,0.3876403773315592
F62,feature_62,0.38524753465456857
F49,feature_49,0.38189630801990965
F57,feature_57,0.36641001683882735
F47,feature_47,0.36453267929559807
F55,feature_55,0.3628474703043713
F17,feature_17,0.36198945333894456
F3,feature_3,0.3608769070063073
F71,feature_71,0.3584153772181097
F42,feature_42,0.35349385727643046
F52,feature_52,0.34374287640996604
F34,feature_34,0.34285220398444466
F26,feature_26,0.34137732152393335
F20,feature_20,0.3338842562400368
F33,feature_33,0.3326677814240951
