epoch,accuracy,val_accuracy,loss,val_loss
1,0.5687074859937032,0.939393937587738,0.6946652134259542,0.51177845398585
2,0.9333333174387614,0.939393937587738,0.4048253893852234,0.31664679447809846
3,0.9333333174387614,0.939393937587738,0.2803105215231578,0.2446465144554774
