epoch,accuracy,val_accuracy,loss,val_loss
1,0.5836734672387441,0.939393937587738,0.6977304220199585,0.5144389172395071
2,0.9333333174387614,0.939393937587738,0.40866004427274066,0.3100781391064325
3,0.9333333174387614,0.939393937587738,0.27984647949536634,0.24039007226626075
