epoch,average_accuracy,average_val_accuracy,average_loss,average_val_loss
1,0.5639455715815226,0.939393937587738,0.7049629886945089,0.5085933009783427
2,0.9333333174387614,0.939393937587738,0.40211853384971613,0.30876368780930835
3,0.9333333174387614,0.939393937587738,0.2744473814964294,0.24062530199686685
