feature,feature_name,max_abs_weight_score
F7,feature_7,0.5785888480624704
F18,feature_18,0.5451667811138633
F49,feature_49,0.5306665629856472
F54,feature_54,0.5300136825934574
F71,feature_71,0.5049499769549622
F6,feature_6,0.48618083655237854
F66,feature_66,0.48592692075568356
F28,feature_28,0.4723220700582419
F42,feature_42,0.45852623994803204
F41,feature_41,0.444997622686794
F61,feature_61,0.4442610906572148
F46,feature_46,0.44326870520320305
F19,feature_19,0.43995474219221187
F16,feature_16,0.43518522886193006
F8,feature_8,0.42330903847329643
F77,feature_77,0.4183653537084861
F32,feature_32,0.4165531164893796
F9,feature_9,0.4120783052290009
F12,feature_12,0.41114415054125086
F64,feature_64,0.39677230356834586
F38,feature_38,0.38309692546495216
F73,feature_73,0.3793952777204287
F76,feature_76,0.3788113732376299
F22,feature_22,0.3775964176599016
F44,feature_44,0.37495894618491116
F31,feature_31,0.37478839150693316
F56,feature_56,0.37092518123639995
F53,feature_53,0.36319779503724176
F29,feature_29,0.3615879378555442
F47,feature_47,0.3585912781521968
F62,feature_62,0.3555495715956546
