feature,feature_name,max_abs_weight_score
F2,feature_2,1.725795865058899
F28,feature_29,1.3199400901794434
F1,feature_1,1.165650486946106
F67,feature_68,1.1472198963165283
F22,feature_23,1.0262441635131836
F55,feature_56,0.9628197550773621
F54,feature_55,0.9563179016113281
F15,feature_16,0.9536771178245544
F59,feature_60,0.9344155788421631
F18,feature_19,0.9303588271141052
F49,feature_50,0.9213458299636841
F10,feature_11,0.862704873085022
F63,feature_64,0.8533024191856384
F27,feature_28,0.8466268181800842
F32,feature_33,0.8269771337509155
F7,feature_8,0.825998067855835
F46,feature_47,0.8256993293762207
F60,feature_61,0.798760175704956
F64,feature_65,0.7804356813430786
F24,feature_25,0.7729278206825256
F20,feature_21,0.7710690498352051
