8.49
8.74
8.92
8.92
8.93
8.93
9.72
9.72
8.93
8.62
9.08
8.59
8.65
9.38
10.35
8.95
8.86
7.99
9.44
8.47
8.65
9.38
7.77
8.41
8.65
8.41
8.86
8.86
8.41
8.41
7.84
8.41
8.06
9.11
8.48
8.48
8.2
8.01
8.27
8.87
7.91
7.76
7.76
8.56
10.26
8.34
8.17
8.06
7.9
7.83
8.6
10.26
10.26
9.64
8.74
