epoch,average_accuracy,average_val_accuracy,average_loss,average_val_loss
1,0.7956235706806183,0.876275509595871,0.5425893180072308,0.43359171226620674
2,0.8752860426902771,0.876275509595871,0.38148332387208933,0.3537485934793949
3,0.8752860426902771,0.876275509595871,0.33416352421045303,0.32707375288009644
