class_label,epoch,accuracy,loss
1,1,0.7868852615356445,0.6303423047065735
1,2,0.8196721076965332,0.5695862770080566
1,3,0.8196721076965332,0.516804575920105
1,4,0.8196721076965332,0.4812122285366058
1,5,0.8196721076965332,0.4673818349838257
1,6,0.8196721076965332,0.4625053703784942
1,7,0.8196721076965332,0.4615542292594909
1,8,0.8196721076965332,0.4603360891342163
1,9,0.8196721076965332,0.4597026705741882
1,10,0.8196721076965332,0.4595170617103576
1,11,0.8196721076965332,0.4577339887619018
1,12,0.8196721076965332,0.4576687514781952
1,13,0.8196721076965332,0.4565795958042145
1,14,0.8196721076965332,0.457438588142395
1,15,0.8196721076965332,0.4563721120357513
1,16,0.8196721076965332,0.4569942653179168
1,17,0.8196721076965332,0.4561876058578491
1,18,0.8196721076965332,0.4555891156196594
1,19,0.8196721076965332,0.4552320539951324
1,20,0.8196721076965332,0.4552085101604461
1,21,0.8196721076965332,0.4551897644996643
1,22,0.8196721076965332,0.4542545080184936
1,23,0.8196721076965332,0.4552016258239746
1,24,0.8196721076965332,0.4545631408691406
1,25,0.8196721076965332,0.4541956782341003
1,26,0.8196721076965332,0.4539739787578583
1,27,0.8196721076965332,0.4540801048278808
1,28,0.8196721076965332,0.4541388154029846
1,29,0.8196721076965332,0.4549757838249206
1,30,0.8196721076965332,0.453921377658844
1,31,0.8196721076965332,0.4537062346935272
1,32,0.8196721076965332,0.4545154273509979
1,33,0.8196721076965332,0.4532049000263214
1,34,0.8196721076965332,0.4530076086521148
1,35,0.8196721076965332,0.4538296461105346
1,36,0.8196721076965332,0.4535852670669555
1,37,0.8196721076965332,0.4537133872509002
1,38,0.8196721076965332,0.4529616236686706
1,39,0.8196721076965332,0.4551494121551513
1,40,0.8196721076965332,0.452429324388504
1,41,0.8196721076965332,0.4529761075973511
1,42,0.8196721076965332,0.4526947140693664
1,43,0.8196721076965332,0.4525790810585022
1,44,0.8196721076965332,0.4523686170578003
1,45,0.8196721076965332,0.4519329369068146
1,46,0.8196721076965332,0.4541303813457489
1,47,0.8196721076965332,0.4524694681167602
1,48,0.8196721076965332,0.4534427523612976
1,49,0.8196721076965332,0.4535310268402099
1,50,0.8196721076965332,0.4522109031677246
