class_label,epoch,accuracy,loss
1,1,0.8196721076965332,0.5511233806610107
1,2,0.8196721076965332,0.4967610239982605
1,3,0.8196721076965332,0.476066529750824
1,4,0.8196721076965332,0.4710811972618103
1,5,0.8196721076965332,0.4691207110881805
1,6,0.8196721076965332,0.4677982926368713
1,7,0.8196721076965332,0.4671302735805511
1,8,0.8196721076965332,0.4636557102203369
1,9,0.8196721076965332,0.4630195498466491
1,10,0.8196721076965332,0.4620882272720337
1,11,0.8196721076965332,0.4603734314441681
1,12,0.8196721076965332,0.4593984484672546
1,13,0.8196721076965332,0.4593372046947479
1,14,0.8196721076965332,0.4567797780036926
1,15,0.8196721076965332,0.455425500869751
1,16,0.8196721076965332,0.454643189907074
1,17,0.8196721076965332,0.4543163776397705
1,18,0.8196721076965332,0.4527874290943146
1,19,0.8196721076965332,0.4556302726268768
1,20,0.8196721076965332,0.4501253068447113
1,21,0.8196721076965332,0.4496528804302215
1,22,0.8196721076965332,0.449458509683609
1,23,0.8196721076965332,0.4481707215309143
1,24,0.8196721076965332,0.4474610090255737
1,25,0.8196721076965332,0.4472233653068542
1,26,0.8196721076965332,0.4466068148612976
1,27,0.8196721076965332,0.4452358484268188
1,28,0.8196721076965332,0.4453765451908111
1,29,0.8196721076965332,0.4452940821647644
1,30,0.8196721076965332,0.4447563886642456
1,31,0.8196721076965332,0.4427613914012909
1,32,0.8196721076965332,0.4426886141300201
1,33,0.8196721076965332,0.4417925775051117
1,34,0.8196721076965332,0.4416957199573517
1,35,0.8196721076965332,0.4409130811691284
1,36,0.8196721076965332,0.441495269536972
1,37,0.8196721076965332,0.4428102970123291
1,38,0.8196721076965332,0.4412993192672729
1,39,0.8196721076965332,0.4409930408000946
1,40,0.8196721076965332,0.4389595091342926
1,41,0.8196721076965332,0.4410825073719024
1,42,0.8196721076965332,0.4400179386138916
1,43,0.8196721076965332,0.4401840567588806
1,44,0.8196721076965332,0.4389410316944122
1,45,0.8196721076965332,0.4398128688335418
1,46,0.8196721076965332,0.4413407742977142
1,47,0.8196721076965332,0.4401828646659851
1,48,0.8196721076965332,0.4382553696632385
1,49,0.8196721076965332,0.440125435590744
1,50,0.8196721076965332,0.4380301535129547
