class_label,epoch,accuracy,loss
1,1,0.8155737519264221,0.5788924694061279
1,2,0.8196721076965332,0.4975501298904419
1,3,0.8196721076965332,0.4626878201961517
1,4,0.8196721076965332,0.4492819607257843
1,5,0.8196721076965332,0.445952296257019
1,6,0.8196721076965332,0.4449231326580047
1,7,0.8196721076965332,0.4437950551509857
1,8,0.8196721076965332,0.4436090290546417
1,9,0.8196721076965332,0.4441359639167785
1,10,0.8196721076965332,0.4425616860389709
1,11,0.8196721076965332,0.4422960579395294
1,12,0.8196721076965332,0.4409950971603393
1,13,0.8196721076965332,0.440228670835495
1,14,0.8196721076965332,0.4393317699432373
1,15,0.8196721076965332,0.4390650391578674
1,16,0.8196721076965332,0.4390509128570556
1,17,0.8196721076965332,0.4387790560722351
1,18,0.8196721076965332,0.4382540583610534
1,19,0.8196721076965332,0.4382152855396271
1,20,0.8196721076965332,0.4384243488311767
1,21,0.8196721076965332,0.4380899369716644
1,22,0.8196721076965332,0.4376659989356994
1,23,0.8196721076965332,0.4386810064315796
1,24,0.8196721076965332,0.4367973506450653
1,25,0.8196721076965332,0.4380778670310974
1,26,0.8196721076965332,0.4376345872879028
1,27,0.8196721076965332,0.4370019733905792
1,28,0.8196721076965332,0.4382267892360687
1,29,0.8196721076965332,0.4366681277751922
1,30,0.8196721076965332,0.436445951461792
1,31,0.8196721076965332,0.436695396900177
1,32,0.8196721076965332,0.4369938671588897
1,33,0.8196721076965332,0.4361651539802551
1,34,0.8196721076965332,0.4360796511173248
1,35,0.8196721076965332,0.4358713030815124
1,36,0.8196721076965332,0.4367336630821228
1,37,0.8196721076965332,0.4365658164024353
1,38,0.8196721076965332,0.4359029531478882
1,39,0.8196721076965332,0.4353580772876739
1,40,0.8196721076965332,0.4355990290641784
1,41,0.8196721076965332,0.4365854859352112
1,42,0.8196721076965332,0.4357659220695495
1,43,0.8196721076965332,0.4354784786701202
1,44,0.8196721076965332,0.4354857504367828
1,45,0.8196721076965332,0.4365700781345367
1,46,0.8196721076965332,0.4347648322582245
1,47,0.8196721076965332,0.4351696074008941
1,48,0.8196721076965332,0.4356083273887634
1,49,0.8196721076965332,0.4351800084114074
1,50,0.8196721076965332,0.4344800114631653
