epoch,loss
1,1.188889980316162
2,1.0652415752410889
3,1.030765175819397
4,1.0218178033828735
5,1.0179319381713867
6,1.0157830715179443
7,1.0145277976989746
8,1.0128448009490967
9,1.0115141868591309
10,1.0095866918563843
11,1.0076602697372437
12,1.0044517517089844
13,1.0002086162567139
14,0.9938276410102844
15,0.9858376979827881
16,0.9738741517066956
17,0.9599100351333618
18,0.9418060779571533
19,0.9241048097610474
20,0.9058353900909424
21,0.8909114003181458
22,0.8774011135101318
23,0.8659937381744385
24,0.8564292788505554
25,0.8477796912193298
26,0.8388358354568481
27,0.8310559988021851
28,0.8236671090126038
29,0.8180182576179504
30,0.813575267791748
31,0.8084059357643127
32,0.8037084341049194
33,0.8012776374816895
34,0.7967374324798584
35,0.7939836382865906
36,0.7919663786888123
37,0.7896735668182373
38,0.7870479822158813
39,0.784381628036499
40,0.7825213074684143
41,0.7804754972457886
42,0.7785159945487976
43,0.7768511176109314
44,0.7752501964569092
45,0.7738305330276489
46,0.7715584635734558
47,0.7699626088142395
48,0.7683489322662354
49,0.7666195631027222
50,0.7648590207099915
