class_label,epoch,accuracy,loss
1,1,0.8032786846160889,0.6226685047149658
1,2,0.8196721076965332,0.5562289953231812
1,3,0.8196721076965332,0.5194056034088135
1,4,0.8196721076965332,0.4950512647628784
1,5,0.8196721076965332,0.4823699593544006
1,6,0.8196721076965332,0.473886489868164
1,7,0.8196721076965332,0.4701150357723236
1,8,0.8196721076965332,0.4696020781993866
1,9,0.8196721076965332,0.4673252999782562
1,10,0.8196721076965332,0.4654817879199981
1,11,0.8196721076965332,0.464803010225296
1,12,0.8196721076965332,0.4626862704753876
1,13,0.8196721076965332,0.4618763923645019
1,14,0.8196721076965332,0.460272341966629
1,15,0.8196721076965332,0.4591509997844696
1,16,0.8196721076965332,0.4585902392864227
1,17,0.8196721076965332,0.4574827551841736
1,18,0.8196721076965332,0.4570369720458984
1,19,0.8196721076965332,0.4575609862804413
1,20,0.8196721076965332,0.4555799067020416
1,21,0.8196721076965332,0.4553603529930115
1,22,0.8196721076965332,0.4543321430683136
1,23,0.8196721076965332,0.4550832211971283
1,24,0.8196721076965332,0.4540104269981384
1,25,0.8196721076965332,0.4536464512348175
1,26,0.8196721076965332,0.4524244666099548
1,27,0.8196721076965332,0.4521259665489197
1,28,0.8196721076965332,0.451143741607666
1,29,0.8196721076965332,0.4520855247974396
1,30,0.8196721076965332,0.4512389898300171
1,31,0.8196721076965332,0.4502461552619934
1,32,0.8196721076965332,0.4509044885635376
1,33,0.8196721076965332,0.4502970576286316
1,34,0.8196721076965332,0.4498661458492279
1,35,0.8196721076965332,0.4489235579967499
1,36,0.8196721076965332,0.4492752850055694
1,37,0.8196721076965332,0.4487370252609253
1,38,0.8196721076965332,0.4484988749027252
1,39,0.8196721076965332,0.448567658662796
1,40,0.8196721076965332,0.4479327499866485
1,41,0.8196721076965332,0.4473369419574737
1,42,0.8196721076965332,0.4477638006210327
1,43,0.8196721076965332,0.4494326710700989
1,44,0.8196721076965332,0.4466260373592376
1,45,0.8196721076965332,0.4465679824352264
1,46,0.8196721076965332,0.4468997716903686
1,47,0.8196721076965332,0.4468815922737121
1,48,0.8196721076965332,0.4462830722332001
1,49,0.8196721076965332,0.4463348388671875
1,50,0.8196721076965332,0.4463743567466736
