epoch,loss
1,1.1756260395050049
2,1.0596628189086914
3,1.024793267250061
4,1.0142152309417725
5,1.0101823806762695
6,1.0077311992645264
7,1.0063916444778442
8,1.0051628351211548
9,1.003858208656311
10,1.002375602722168
11,1.0008455514907837
12,0.9993304014205933
13,0.9977803826332092
14,0.9959825277328491
15,0.9939619302749634
16,0.9912506341934204
17,0.9881538152694702
18,0.9837899804115295
19,0.978324294090271
20,0.971903920173645
21,0.9644705057144165
22,0.9567123651504517
23,0.9487688541412354
24,0.9409167170524597
25,0.9345420598983765
26,0.9269312024116516
27,0.9220280051231384
28,0.9180765748023987
29,0.9146102070808411
30,0.9115635752677917
31,0.9092608690261841
32,0.9072849750518799
33,0.9054548144340515
34,0.9039165377616882
35,0.9024084210395813
36,0.9009894728660583
37,0.8987545371055603
38,0.8952885866165161
39,0.8920009136199951
40,0.8902712464332581
41,0.8884106874465942
42,0.8873808979988098
43,0.8852517604827881
44,0.8844806551933289
45,0.8834197521209717
46,0.8819813132286072
47,0.8812320232391357
48,0.8797285556793213
49,0.8786123394966125
50,0.8777180314064026
