epoch,loss,val_loss
1,1.099867820739746,0.9735627770423889
2,1.01125967502594,0.9599047899246216
3,1.0017473697662354,0.9554713368415833
4,0.9971285462379456,0.9513782858848572
5,0.992895245552063,0.9471036195755005
6,0.988580048084259,0.9424669742584229
7,0.9841501712799072,0.9376437067985535
8,0.9794045090675354,0.9320521950721741
9,0.9739063382148743,0.9258406758308411
10,0.9671039581298828,0.9183401465415955
11,0.9588936567306519,0.9098095297813416
12,0.9501329660415649,0.9001266956329346
13,0.9421702027320862,0.8927330374717712
14,0.935969889163971,0.8869179487228394
15,0.9312698245048523,0.8827958703041077
16,0.9276145696640015,0.8794232606887817
17,0.9246938228607178,0.8762734532356262
18,0.9223091006278992,0.8731968998908997
19,0.9203581809997559,0.8707835674285889
20,0.9185170531272888,0.8694199323654175
21,0.9169338941574097,0.8687418699264526
22,0.9157987236976624,0.8670346736907959
23,0.9146467447280884,0.8661644458770752
24,0.9136578440666199,0.8648335933685303
25,0.9127833843231201,0.8632687330245972
26,0.9119780659675598,0.8623243570327759
27,0.9111246466636658,0.8613220453262329
28,0.9103069305419922,0.8604819178581238
29,0.9094155430793762,0.8596494197845459
30,0.9085146188735962,0.8587248921394348
31,0.9075108170509338,0.8580238819122314
32,0.9064921736717224,0.8573719263076782
33,0.9054951667785645,0.8564393520355225
34,0.9044744968414307,0.8554224371910095
35,0.903378963470459,0.8546109199523926
36,0.9022811055183411,0.8538060784339905
37,0.9012072682380676,0.8531673550605774
38,0.9001966714859009,0.8526092171669006
39,0.8992339968681335,0.852003812789917
40,0.8983092308044434,0.8514843583106995
41,0.8974208831787109,0.8507449626922607
42,0.8964551091194153,0.8504397869110107
43,0.8954049348831177,0.8503314256668091
44,0.8942898511886597,0.8495981693267822
45,0.8932810425758362,0.8489943742752075
46,0.8920611143112183,0.8483892679214478
47,0.8909354209899902,0.8479341268539429
48,0.8896896243095398,0.8473328351974487
49,0.8885692358016968,0.8468393683433533
50,0.887464165687561,0.845958411693573
