feature,weight_list
F1,"[0.36595019698143005, 0.04124855622649193, 0.24505944550037384, 0.03836855664849281, 0.025021011009812355, 0.012188992463052273, 0.016803523525595665, 0.07037806510925293, 0.13994325697422028, 0.29378196597099304, 0.1461707502603531, 0.29927462339401245, 0.4072268009185791, 0.12813852727413177, 0.07323011010885239, 0.18946526944637299, 0.3534066677093506, 0.352567195892334, 0.2697350084781647, 0.35636523365974426, 0.36385464668273926, 0.3587224781513214, 0.2621338665485382, 0.24477607011795044, 0.07727859914302826, 0.12220444530248642, 0.18664032220840454, 0.06186342239379883, 0.23219722509384155, 0.0864730030298233, 0.23053193092346191, 0.018850792199373245, 0.08662335574626923, 0.21269650757312775, 0.031734924763441086, 0.31322240829467773, 0.32282114028930664, 0.2796022891998291, 0.21978281438350677, 0.04499435797333717, 0.3363601863384247, 0.061481233686208725, 0.18602551519870758, 0.1558464765548706, 0.0961546078324318, 0.09108150005340576, 0.25854137539863586, 0.2406499683856964, 0.1916893571615219, 0.04479071497917175, 0.062214870005846024, 0.04990416392683983, 0.3173440098762512, 0.21930034458637238, 0.03953354433178902, 0.17773574590682983, 0.21520014107227325, 0.11957404017448425, 0.3003990948200226, 0.40502262115478516, 0.05092926695942879, 0.13855916261672974, 0.15993981063365936, 0.023418042808771133, 0.2025076448917389, 0.2977595925331116, 0.2803783714771271, 0.1107470765709877, 0.08216745406389236, 0.21349024772644043, 0.13816921412944794, 0.3440263271331787, 0.3388195335865021, 0.17308329045772552, 0.17788714170455933, 0.3851168155670166, 0.06734300404787064, 0.040128402411937714, 0.02773173525929451, 0.34705063700675964, 0.042947325855493546, 0.4770069420337677, 0.19324342906475067, 0.36006906628608704, 0.13718119263648987, 0.3696284294128418, 0.40606120228767395, 0.10935284942388535, 0.33936744928359985, 0.281428724527359, 0.22545674443244934, 0.09043118357658386, 0.2224675565958023, 0.3501512110233307, 0.04599631577730179, 0.022565023973584175, 0.1072334572672844, 0.3852303922176361, 0.016154475510120392, 0.31843724846839905, 0.03559962287545204, 0.02892393060028553, 0.13417455554008484, 0.13173536956310272, 0.1862042099237442, 0.02579669840633869, 0.31145524978637695, 0.17664439976215363, 0.2355036437511444, 0.11029497534036636, 0.27031204104423523, 0.14088036119937897, 0.17963626980781555, 0.3634507656097412, 0.28858670592308044, 0.13401272892951965, 0.45513084530830383, 0.33350688219070435, 0.37225639820098877, 0.10986047983169556, 0.21701441705226898, 0.39822810888290405, 0.010915026068687439, 0.10526354610919952, 0.34312233328819275, 0.17319488525390625, 0.009975970722734928, 0.0627799704670906]"
F2,"[0.10378645360469818, 0.03688034415245056, 0.023510189726948738, 0.003811354748904705, 0.15798290073871613, 0.02121376246213913, 0.23470212519168854, 0.24257463216781616, 0.18673034012317657, 0.07260610163211823, 0.019649647176265717, 0.0003037407295778394, 0.24114586412906647, 0.025667136535048485, 0.05987893044948578, 0.1128375381231308, 0.12978500127792358, 0.2106296420097351, 0.21726837754249573, 0.019306635484099388, 0.10718103498220444, 0.2355792075395584, 0.13019295036792755, 0.20227108895778656, 0.22007820010185242, 0.06356360763311386, 0.11258651316165924, 0.1023145541548729, 0.3263393044471741, 0.07042838633060455, 0.04624825343489647, 0.016002384945750237, 0.1128491684794426, 0.04359791427850723, 0.2472294569015503, 0.219479039311409, 0.19982555508613586, 0.3681965172290802, 0.13150633871555328, 0.14961138367652893, 0.41165319085121155, 0.2757968604564667, 0.013498623855412006, 0.09319067746400833, 0.013626442290842533, 0.17698551714420319, 0.15170235931873322, 0.07616378366947174, 0.12157204747200012, 0.14281359314918518, 0.001569228945299983, 0.14279812574386597, 0.07661428302526474, 0.032976046204566956, 0.04862546548247337, 0.024873416870832443, 0.03608411177992821, 0.08926516771316528, 0.04660694673657417, 0.2242671400308609, 0.18785616755485535, 0.08077440410852432, 0.0985071212053299, 0.08316251635551453, 0.021618671715259552, 0.17835338413715363, 0.07889803498983383, 0.23299048840999603, 0.08872924000024796, 0.089998260140419, 0.2294689565896988, 0.03854195401072502, 0.08275959640741348, 0.10169079154729843, 0.043767523020505905, 0.004096026066690683, 0.19808076322078705, 0.23857705295085907, 0.2774205803871155, 0.02612682245671749, 0.1470930278301239, 0.01816146820783615, 0.12378893792629242, 0.1153436154127121, 0.15821506083011627, 0.12463630735874176, 0.02869435027241707, 0.22404637932777405, 0.18345560133457184, 0.16913039982318878, 0.12807698547840118, 0.023519745096564293, 0.051019493490457535, 0.08727262914180756, 0.06719138473272324, 0.016039658337831497, 0.18956825137138367, 0.07689831405878067, 0.18687359988689423, 0.30055564641952515, 0.055378999561071396, 0.2792132496833801, 0.13896919786930084, 0.036716580390930176, 0.021427180618047714, 0.10765718668699265, 0.12035990506410599, 0.07645858824253082, 0.0826331302523613, 0.07057417929172516, 0.17994047701358795, 0.14768528938293457, 0.2099958062171936, 0.2807779014110565, 0.06109846010804176, 0.055679481476545334, 0.040666721761226654, 0.018862662836909294, 0.17545665800571442, 0.020205585286021233, 0.13588620722293854, 0.12852460145950317, 0.2319883108139038, 0.20351643860340118, 0.11113442480564117, 0.0031623700633645058, 0.1733400672674179, 0.14099223911762238]"
F3,"[0.11546526849269867, 0.36173704266548157, 0.06050508841872215, 0.2768270969390869, 0.12383793294429779, 0.14253322780132294, 0.07732350379228592, 0.283185213804245, 0.2344234585762024, 0.025582920759916306, 0.044760413467884064, 0.17932651937007904, 0.20207062363624573, 0.07624944299459457, 0.3203413784503937, 0.26565298438072205, 0.20033346116542816, 0.04531475529074669, 0.01589071936905384, 0.3557072877883911, 0.27567291259765625, 0.252791166305542, 0.31259873509407043, 0.14842432737350464, 0.13961422443389893, 0.24598181247711182, 0.05381237715482712, 0.268126517534256, 0.1704050600528717, 0.13156352937221527, 0.06090345233678818, 0.1635161191225052, 0.2607536017894745, 0.1613088995218277, 0.01768527366220951, 0.20008310675621033, 0.11421796679496765, 0.22726494073867798, 0.18357759714126587, 0.2855525016784668, 0.21955618262290955, 0.10649175196886063, 0.015765929594635963, 0.27890244126319885, 0.09959232807159424, 0.13385739922523499, 0.1342412680387497, 0.1733541339635849, 0.3313988447189331, 0.280918687582016, 0.34930476546287537, 0.33786794543266296, 0.14039304852485657, 0.18721763789653778, 0.09089631587266922, 0.06402532011270523, 0.17058192193508148, 0.2160569131374359, 0.05426377058029175, 0.15895254909992218, 0.1244882345199585, 0.14072547852993011, 0.11766430735588074, 0.09396549314260483, 0.24698257446289062, 0.2231372743844986, 0.2764267325401306, 0.16764333844184875, 0.04863787442445755, 0.0963517278432846, 0.11428334563970566, 0.3452214002609253, 0.3275657296180725, 0.29110926389694214, 0.3544729948043823, 0.11083195358514786, 0.22884726524353027, 0.19355128705501556, 0.17654047906398773, 0.10754416137933731, 0.008004968985915184, 0.01810527965426445, 0.13823968172073364, 0.12316025793552399, 0.1891160011291504, 0.20571660995483398, 0.28790608048439026, 0.1280466467142105, 0.40529170632362366, 0.10458344966173172, 0.2028956562280655, 0.38118040561676025, 0.07762905955314636, 0.09044002741575241, 0.1195233166217804, 0.22064869105815887, 0.32214832305908203, 0.16988135874271393, 0.03408300504088402, 0.19219300150871277, 0.35884803533554077, 0.06679728627204895, 0.1483704298734665, 0.01741618663072586, 0.24923226237297058, 0.29456672072410583, 0.1952401101589203, 0.20685400068759918, 0.017354290932416916, 0.026309939101338387, 0.3693373203277588, 0.3502614200115204, 0.060249991714954376, 0.053070906549692154, 0.23642517626285553, 0.2075967639684677, 0.007153972052037716, 0.06947070360183716, 0.1497698426246643, 0.18808571994304657, 0.11819157004356384, 0.2612249255180359, 0.12519420683383942, 0.15818630158901215, 0.07215049862861633, 0.24815772473812103, 0.1337486207485199, 0.2924264073371887]"
F4,"[0.1787925362586975, 0.04620685428380966, 0.2526648938655853, 0.28081315755844116, 0.09220951050519943, 0.004128446336835623, 0.19190658628940582, 0.06047479435801506, 0.07486452907323837, 0.22261859476566315, 0.06531704217195511, 0.2328721433877945, 0.2248263955116272, 0.0760977491736412, 0.015893537551164627, 0.028788428753614426, 0.2922615706920624, 0.15138275921344757, 0.0897514745593071, 0.2658269703388214, 0.02343294769525528, 0.09576056152582169, 0.10309235751628876, 0.3077946603298187, 0.13778404891490936, 0.22087235748767853, 0.06400751322507858, 0.09423736482858658, 0.37395957112312317, 0.13892433047294617, 0.17625929415225983, 0.03507237136363983, 0.06188776344060898, 0.2670910656452179, 0.10171373188495636, 0.1554109752178192, 0.1862429529428482, 0.16474288702011108, 0.3331667482852936, 0.02224821411073208, 0.2022300660610199, 0.029528643935918808, 0.2364693284034729, 0.15300652384757996, 0.19691190123558044, 0.1542884111404419, 0.05486537888646126, 0.21002928912639618, 0.18063867092132568, 0.01401377934962511, 7.622957491548732e-05, 0.27333927154541016, 0.04713021591305733, 0.04294025897979736, 0.1466136872768402, 0.042774662375450134, 0.21105577051639557, 0.0463673360645771, 0.04239340499043465, 0.3383149206638336, 0.19162330031394958, 0.21281158924102783, 0.1183846965432167, 0.21840356290340424, 0.11366933584213257, 0.09203870594501495, 0.2985125780105591, 0.18558982014656067, 0.06950876861810684, 0.0458279512822628, 0.09932868927717209, 0.15328988432884216, 0.0037108496762812138, 0.14443419873714447, 0.05876579508185387, 0.07321707904338837, 0.06484443694353104, 0.27827975153923035, 0.18752418458461761, 0.39064693450927734, 0.02938762493431568, 0.17547637224197388, 0.09374916553497314, 0.12057556211948395, 0.13377027213573456, 0.34337592124938965, 0.3526242673397064, 0.236702099442482, 0.0038368168752640486, 0.08912158757448196, 0.08753473311662674, 0.07622060924768448, 0.19229581952095032, 0.12701022624969482, 0.0759652778506279, 0.13062363862991333, 0.15452200174331665, 0.22763128578662872, 0.3105830252170563, 0.0026824194937944412, 0.052753351628780365, 0.08470381051301956, 0.13699446618556976, 0.2062104046344757, 0.312947541475296, 0.13425011932849884, 0.3299102783203125, 0.032786525785923004, 0.24670444428920746, 0.02329721301794052, 0.17403042316436768, 0.035694289952516556, 0.25253933668136597, 0.008112532086670399, 0.13965333998203278, 0.03343801945447922, 0.19016684591770172, 0.02902567945420742, 0.29353103041648865, 0.05517297238111496, 0.1421308070421219, 0.020066389814019203, 0.07204575836658478, 0.42217785120010376, 0.11549639701843262, 0.042024318128824234, 0.20411819219589233, 0.047668859362602234]"
F5,"[0.14304330945014954, 0.039760883897542953, 0.1720496565103531, 0.0320909358561039, 0.040515974164009094, 0.08402856439352036, 0.09128233045339584, 0.19559445977210999, 0.1188238188624382, 0.16900001466274261, 0.21769994497299194, 0.052360158413648605, 0.12453017383813858, 0.1260131299495697, 0.0985509529709816, 0.10889162868261337, 0.08434248715639114, 0.2001504749059677, 0.010227972641587257, 0.1707734614610672, 0.15359094738960266, 0.020734230056405067, 0.059576231986284256, 0.2160632312297821, 0.08990730345249176, 0.09087330847978592, 0.050256598740816116, 0.009970811195671558, 0.33744895458221436, 0.03704280033707619, 0.022431202232837677, 0.23984123766422272, 0.11585896462202072, 0.13050703704357147, 0.0919017419219017, 0.011628296226263046, 0.17452815175056458, 0.26300570368766785, 0.2691196799278259, 0.18689830601215363, 0.07970508188009262, 0.08109445869922638, 0.03459145128726959, 0.025765009224414825, 0.014643670991063118, 0.09712977707386017, 0.09145794808864594, 0.10968583822250366, 0.057304978370666504, 0.17050470411777496, 0.051597923040390015, 0.002286339644342661, 0.11223577708005905, 0.14407280087471008, 0.06192859262228012, 0.3077990710735321, 0.010723529383540154, 0.027048878371715546, 0.22344109416007996, 0.06641455739736557, 0.1574719250202179, 0.09512300789356232, 0.17851576209068298, 0.14528192579746246, 0.07655056565999985, 0.014671389013528824, 0.24593456089496613, 0.0479501374065876, 0.0024238270707428455, 0.022672466933727264, 0.11457501351833344, 0.21337515115737915, 0.027583474293351173, 0.1473059207201004, 0.004417677875608206, 0.15649807453155518, 0.08028443902730942, 0.07170630991458893, 0.07334486395120621, 0.26186442375183105, 0.02352212183177471, 0.1803419291973114, 0.13077805936336517, 0.042517535388469696, 0.24971941113471985, 0.1658860296010971, 0.13303406536579132, 0.11309564858675003, 0.11037296056747437, 0.16564558446407318, 0.059987034648656845, 0.03588171303272247, 0.10892798751592636, 0.06855006515979767, 0.14322784543037415, 0.18052363395690918, 0.05080327019095421, 0.03386068716645241, 0.22411149740219116, 0.09976452589035034, 0.12840478122234344, 0.07917670905590057, 0.05670979619026184, 0.06658462435007095, 0.0035171913914382458, 0.03997410833835602, 0.29915401339530945, 0.08497437834739685, 0.14472684264183044, 0.13486738502979279, 0.09801575541496277, 0.06437908113002777, 0.17688877880573273, 0.017023272812366486, 0.03889352083206177, 0.10700322687625885, 0.1401984840631485, 0.026925716549158096, 0.18305885791778564, 0.09158836305141449, 0.15876859426498413, 0.06137305498123169, 0.2699090540409088, 0.32451242208480835, 0.07585342973470688, 0.03158675879240036, 0.10127896815538406, 0.11605408787727356]"
F6,"[0.09756921976804733, 0.1527436226606369, 0.18905779719352722, 0.013769841752946377, 0.0033692815341055393, 0.19077518582344055, 0.1413356512784958, 0.018565593287348747, 0.010380789637565613, 0.10178764909505844, 0.038202621042728424, 0.06395617127418518, 0.02570328302681446, 0.02812904119491577, 0.0596681572496891, 0.15522558987140656, 0.046505801379680634, 0.11966340243816376, 0.04580739140510559, 0.21973569691181183, 0.1173759177327156, 0.011370246298611164, 0.1095447987318039, 0.12649717926979065, 0.023944023996591568, 0.038667984306812286, 0.02299932762980461, 0.05991961434483528, 0.08818655461072922, 0.048009589314460754, 0.08915529400110245, 0.025856520980596542, 0.15577459335327148, 0.0623532310128212, 0.23395207524299622, 0.10601883381605148, 0.04614521935582161, 0.032683052122592926, 0.128607839345932, 0.07953888177871704, 0.02372763492166996, 0.0022627399303019047, 0.02100522816181183, 0.280978262424469, 0.06464491784572601, 0.06030230224132538, 0.06936043500900269, 0.04500602185726166, 0.12549707293510437, 0.024932997301220894, 0.12407998740673065, 0.13583068549633026, 0.009213813580572605, 0.15460841357707977, 0.17779652774333954, 0.07114090025424957, 0.07092390209436417, 0.004995283205062151, 0.20545227825641632, 0.09885425120592117, 0.06384551525115967, 0.0871470645070076, 0.0024339149240404367, 0.175496444106102, 0.04900650680065155, 0.04869712144136429, 0.051321301609277725, 0.18101076781749725, 0.01861955225467682, 0.047114048153162, 0.11733930557966232, 0.17210492491722107, 0.1529182344675064, 0.043619658797979355, 0.017174968495965004, 0.07647081464529037, 0.056144122034311295, 0.12923946976661682, 0.21610821783542633, 0.07619588077068329, 0.2232157438993454, 0.053407493978738785, 0.1401643604040146, 0.010884581133723259, 0.23937517404556274, 0.0815403163433075, 0.09391468018293381, 0.05647830665111542, 0.17294369637966156, 0.09001044929027557, 0.0635022521018982, 0.018113799393177032, 0.05162540450692177, 0.0387788750231266, 0.1774803251028061, 0.14974865317344666, 0.10449342429637909, 0.024445166811347008, 0.21125315129756927, 0.012303506955504417, 0.023396294564008713, 0.16787321865558624, 0.1569528877735138, 0.08640958368778229, 0.23093010485172272, 0.1133653074502945, 0.1609283834695816, 0.003830605186522007, 0.04231325164437294, 0.004273111931979656, 0.008450672961771488, 0.030422767624258995, 0.03603340685367584, 0.14611338078975677, 0.040951330214738846, 0.09158510714769363, 0.0062569621950387955, 0.05623604357242584, 0.09751125425100327, 0.11639702320098877, 0.009211438708007336, 0.05680026113986969, 0.13934889435768127, 0.06404101848602295, 0.02291524037718773, 0.1391821801662445, 0.20255808532238007, 0.13331380486488342]"
F7,"[0.27605533599853516, 0.0037543484941124916, 0.11922834813594818, 0.13573314249515533, 0.33001381158828735, 0.2617985010147095, 0.3002351224422455, 0.2992236912250519, 0.14709438383579254, 0.09689434617757797, 0.05094486474990845, 0.42380139231681824, 0.02401571534574032, 0.281361848115921, 0.18694765865802765, 0.09117481857538223, 0.339520126581192, 0.04196151718497276, 0.32130348682403564, 0.24143639206886292, 0.2098107784986496, 0.20051725208759308, 0.03428679332137108, 0.18754704296588898, 0.3921886682510376, 0.1912783980369568, 0.22664010524749756, 0.11440501362085342, 0.033361513167619705, 0.16782121360301971, 0.06585247814655304, 0.05549498274922371, 0.3463943898677826, 0.21870578825473785, 0.3754722774028778, 0.1614476442337036, 0.0297003872692585, 0.06018330529332161, 0.3690530061721802, 0.026084639132022858, 0.034880202263593674, 0.218889519572258, 0.1373208612203598, 0.28390079736709595, 0.27874991297721863, 0.48114481568336487, 0.04877810180187225, 0.12181704491376877, 0.23162463307380676, 0.2056446224451065, 0.11568121612071991, 0.0017584261950105429, 0.1446191966533661, 0.05701190233230591, 0.08235032856464386, 0.16287827491760254, 0.39441144466400146, 0.03816433995962143, 0.04077602177858353, 0.10268345475196838, 0.16373604536056519, 0.441980242729187, 0.13309945166110992, 0.12455029785633087, 0.2147069126367569, 0.27772951126098633, 0.017200568690896034, 0.14808782935142517, 0.08330976217985153, 0.18266023695468903, 0.01152301300317049, 0.07402824610471725, 0.13045015931129456, 0.2872057855129242, 0.25873127579689026, 0.20135457813739777, 0.16868411004543304, 0.23519331216812134, 0.17631250619888306, 0.27400586009025574, 0.03545418754220009, 0.08558661490678787, 0.09124663472175598, 0.08811359852552414, 0.15560714900493622, 0.08111386746168137, 0.1333644986152649, 0.10332570225000381, 0.19986417889595032, 0.2725208103656769, 0.006008105352520943, 0.15373072028160095, 0.18612262606620789, 0.1610952615737915, 0.22457562386989594, 0.3214770257472992, 0.03760846331715584, 0.16733823716640472, 0.08219017833471298, 0.15475896000862122, 0.05209400877356529, 0.006452611181885004, 0.18587319552898407, 0.052679359912872314, 0.0020671712700277567, 0.11812354624271393, 0.10672955960035324, 0.26293426752090454, 0.12072066962718964, 0.1871367245912552, 0.0539122074842453, 0.1979634016752243, 0.03133763000369072, 0.19394464790821075, 0.18086858093738556, 0.15182796120643616, 0.18113839626312256, 0.32404306530952454, 0.3706023395061493, 0.3073383569717407, 0.28788450360298157, 0.07928644120693207, 0.3070596158504486, 0.032965004444122314, 0.0017532185884192586, 0.02874891087412834, 0.09239832311868668, 0.07675064355134964]"
F8,"[0.04476926848292351, 0.07632214576005936, 0.04057087004184723, 0.14562642574310303, 0.2816809117794037, 0.0021297340281307697, 0.012872236780822277, 0.058671120554208755, 0.020732738077640533, 0.008020462468266487, 0.3548564314842224, 0.20626738667488098, 0.07226212322711945, 0.2812684178352356, 0.0025124389212578535, 0.040360383689403534, 0.001415564795024693, 0.03932040184736252, 0.39963093400001526, 0.2109294831752777, 0.1995716691017151, 0.33806467056274414, 0.27904900908470154, 0.0037106522358953953, 0.12967745959758759, 0.2052285075187683, 0.18642228841781616, 0.26474297046661377, 0.03100312314927578, 0.044620417058467865, 0.3669096529483795, 0.011834334582090378, 0.28121238946914673, 0.05384556204080582, 0.2210557907819748, 0.2422022521495819, 0.1623372733592987, 0.2613958418369293, 0.025137431919574738, 0.042189013212919235, 0.020748266950249672, 0.10345474630594254, 0.2645956575870514, 0.20202980935573578, 0.28834420442581177, 0.26211029291152954, 0.23683872818946838, 0.028660284355282784, 0.0615120604634285, 0.08310368657112122, 0.12518930435180664, 0.27943751215934753, 0.2924346625804901, 0.07812469452619553, 0.3020418584346771, 0.3528314232826233, 0.14717334508895874, 0.05846748128533363, 0.028787484392523766, 0.05175846815109253, 0.0395786352455616, 0.09712255746126175, 0.09931319206953049, 0.045179035514593124, 0.3207971751689911, 0.021163176745176315, 0.08688928186893463, 0.17072518169879913, 0.2641897201538086, 0.24947403371334076, 0.2005011886358261, 0.32074975967407227, 0.34452879428863525, 0.22786572575569153, 0.18534250557422638, 0.24162104725837708, 0.15241724252700806, 0.042010385543107986, 0.2674286961555481, 0.06055467575788498, 0.23301295936107635, 0.3233138918876648, 0.300479531288147, 0.25736725330352783, 0.08885517716407776, 0.10011255741119385, 0.07553889602422714, 0.26532354950904846, 0.31286826729774475, 0.2594463527202606, 0.24541495740413666, 0.09381797164678574, 0.006296130828559399, 0.32269302010536194, 0.11863633990287781, 0.10105156898498535, 0.29742467403411865, 0.35342904925346375, 0.01649225689470768, 0.01812395080924034, 0.21624703705310822, 0.18531395494937897, 0.04000825062394142, 0.33280906081199646, 0.030542584136128426, 0.1066695898771286, 0.24523994326591492, 0.2340986579656601, 0.05441340431571007, 0.09639529883861542, 0.02846422791481018, 0.019371459260582924, 0.08984013646841049, 0.24114200472831726, 0.10781296342611313, 0.009595021605491638, 0.14859046041965485, 0.13374195992946625, 0.10591832548379898, 0.19530890882015228, 0.011482251808047295, 0.0731654241681099, 0.18821443617343903, 0.4073683023452759, 0.18674732744693756, 0.08329015970230103, 0.23235538601875305, 0.23766431212425232]"
F9,"[0.17651477456092834, 0.3026328384876251, 0.22858071327209473, 0.20728059113025665, 0.6198276877403259, 0.31590116024017334, 0.5463520288467407, 0.2855376899242401, 0.30737802386283875, 0.09715860337018967, 0.33764222264289856, 0.27133500576019287, 0.2583969831466675, 0.5804852247238159, 0.24291205406188965, 0.3576078712940216, 0.21691980957984924, 0.26359328627586365, 0.18728862702846527, 0.03263102099299431, 0.16013385355472565, 0.2430655062198639, 0.38123729825019836, 0.3465930223464966, 0.4093550443649292, 0.3712182343006134, 0.49114927649497986, 0.5391846895217896, 0.044119976460933685, 0.4690430462360382, 0.10204597562551498, 0.17332589626312256, 0.5184044241905212, 0.20705725252628326, 0.3806553781032562, 0.3421861231327057, 0.23256805539131165, 0.13025566935539246, 0.3690604567527771, 0.5946886539459229, 0.30065953731536865, 0.5284643173217773, 0.5627967119216919, 0.35592877864837646, 0.4021945297718048, 0.30266502499580383, 0.32036957144737244, 0.37291470170021057, 0.14843842387199402, 0.5477809906005859, 0.4620528817176819, 0.4745717942714691, 0.5787226557731628, 0.3188707232475281, 0.18013371527194977, 0.07909928262233734, 0.5644395351409912, 0.5170027613639832, 0.40408560633659363, 0.12438436597585678, 0.10424479842185974, 0.24015747010707855, 0.20246672630310059, 0.15689635276794434, 0.47032487392425537, 0.2306801974773407, 0.031084271147847176, 0.33551204204559326, 0.5659980773925781, 0.5860317349433899, 0.34478089213371277, 0.2937212884426117, 0.34626755118370056, 0.41693010926246643, 0.3066468834877014, 0.2333354353904724, 0.35201841592788696, 0.29424646496772766, 0.5108689665794373, 0.1742292046546936, 0.26022446155548096, 0.1435968428850174, 0.27441513538360596, 0.05397031828761101, 0.30419841408729553, 0.18933627009391785, 0.5943745374679565, 0.2639700770378113, 0.05939575657248497, 0.02654307894408703, 0.21127212047576904, 0.37880197167396545, 0.4986148774623871, 0.3196946382522583, 0.3573768734931946, 0.40407124161720276, 0.3629029095172882, 0.35153472423553467, 0.16276440024375916, 0.18051455914974213, 0.3887772858142853, 0.3301873505115509, 0.3410712778568268, 0.4103827178478241, 0.21764767169952393, 0.3438006043434143, 0.6392441987991333, 0.44389623403549194, 0.19350682199001312, 0.33786338567733765, 0.4425630271434784, 0.5121521949768066, 0.4908613860607147, 0.110917828977108, 0.1905127316713333, 0.5912586450576782, 0.2898731827735901, 0.10127891600131989, 0.031150169670581818, 0.40105336904525757, 0.04755055904388428, 0.17458990216255188, 0.037061549723148346, 0.5246169567108154, 0.15954428911209106, 0.28578993678092957, 0.43731972575187683, 0.30305173993110657]"
F10,"[0.3238474428653717, 0.32405370473861694, 0.19006258249282837, 0.28373831510543823, 0.16658635437488556, 0.17906887829303741, 0.2741410434246063, 0.16693148016929626, 0.20332644879817963, 0.32898688316345215, 0.29267868399620056, 0.30055713653564453, 0.38183870911598206, 0.27289721369743347, 0.3465808629989624, 0.22841158509254456, 0.2763768434524536, 0.24754145741462708, 0.17899364233016968, 0.18815238773822784, 0.07855498790740967, 0.3667275309562683, 0.23862780630588531, 0.14758990705013275, 0.35094717144966125, 0.46276140213012695, 0.2382541298866272, 0.2665710151195526, 0.0624312162399292, 0.21985167264938354, 0.33621102571487427, 0.17712701857089996, 0.21771368384361267, 0.43583598732948303, 0.20985470712184906, 0.1751016080379486, 0.2605352997779846, 0.053278449922800064, 0.30003872513771057, 0.34721270203590393, 0.07361451536417007, 0.34906435012817383, 0.20147602260112762, 0.10021118819713593, 0.296714723110199, 0.29783135652542114, 0.16104112565517426, 0.21420679986476898, 0.4590282142162323, 0.16161225736141205, 0.4150650203227997, 0.27615320682525635, 0.14024439454078674, 0.256013423204422, 0.1600664258003235, 0.18711966276168823, 0.3573005497455597, 0.36583080887794495, 0.1381744146347046, 0.23660334944725037, 0.2421305626630783, 0.24010883271694183, 0.3319350481033325, 0.21405866742134094, 0.16046591103076935, 0.20987893640995026, 0.31935182213783264, 0.32322078943252563, 0.23750871419906616, 0.21170222759246826, 0.23558801412582397, 0.2143133133649826, 0.3442591428756714, 0.3384506106376648, 0.10917633771896362, 0.13605286180973053, 0.33075255155563354, 0.21422886848449707, 0.18423549830913544, 0.2945597469806671, 0.23366624116897583, 0.3191203773021698, 0.008066073060035706, 0.2875032126903534, 0.23637931048870087, 0.297547847032547, 0.22874826192855835, 0.17334294319152832, 0.34249433875083923, 0.31589171290397644, 0.2028156965970993, 0.16654746234416962, 0.2390449196100235, 0.15062366425991058, 0.32402828335762024, 0.03174130246043205, 0.22237274050712585, 0.20149633288383484, 0.054692868143320084, 0.2606792151927948, 0.17127284407615662, 0.2848351299762726, 0.1835133284330368, 0.29929646849632263, 0.34924817085266113, 0.3270818591117859, 0.1658429652452469, 0.3741244971752167, 0.41384002566337585, 0.40752941370010376, 0.10403399169445038, 0.3912120461463928, 0.37038227915763855, 0.23072390258312225, 0.13441014289855957, 0.3096187710762024, 0.12962086498737335, 0.36658063530921936, 0.11585251241922379, 0.38828662037849426, 0.29740220308303833, 0.32880261540412903, 0.2062511295080185, 0.016038501635193825, 0.10843753814697266, 0.006331521086394787, 0.09805092960596085, 0.18531030416488647]"
