feature,feature_name,max_abs_weight_score
F54,feature_55,1.0964781045913696
F2,feature_2,1.0689140558242798
F20,feature_21,1.0131465196609497
F32,feature_33,1.0015859603881836
F1,feature_1,0.9964212775230408
F52,feature_53,0.9760037064552307
F67,feature_68,0.9290210604667664
F48,feature_49,0.9195600152015686
F23,feature_24,0.9089842438697815
F60,feature_61,0.908045768737793
F49,feature_50,0.8958516120910645
F34,feature_35,0.8846359848976135
F15,feature_16,0.8683567643165588
F13,feature_14,0.8573384881019592
F25,feature_26,0.8210622072219849
F55,feature_56,0.8166358470916748
F6,feature_7,0.7895591259002686
F37,feature_38,0.786736011505127
F11,feature_12,0.7830339670181274
F64,feature_65,0.7806674242019653
F33,feature_34,0.7778623700141907
F21,feature_22,0.7529475092887878
F59,feature_60,0.7360621094703674
F44,feature_45,0.7078452110290527
F35,feature_36,0.7072709202766418
F40,feature_41,0.7019699811935425
F61,feature_62,0.6961873769760132
F10,feature_11,0.6949521899223328
F50,feature_51,0.6776134371757507
F56,feature_57,0.6742475032806396
F18,feature_19,0.6691938042640686
F29,feature_30,0.6660110950469971
F47,feature_48,0.6449325680732727
F45,feature_46,0.6396772265434265
F16,feature_17,0.6393417119979858
F19,feature_20,0.6378733515739441
F63,feature_64,0.6374640464782715
F46,feature_47,0.6299002766609192
F39,feature_40,0.6271540522575378
F62,feature_63,0.6246187090873718
F53,feature_54,0.6107919216156006
