epoch,loss,val_loss
1,1.0983494520187378,1.1634271144866943
2,0.9990223050117493,1.1517547369003296
3,0.9867135882377625,1.1498669385910034
4,0.9821437001228333,1.1470050811767578
5,0.9778412580490112,1.1423197984695435
6,0.9722974896430969,1.1348165273666382
7,0.9638233780860901,1.1208808422088623
8,0.9489566683769226,1.0949336290359497
9,0.9241423606872559,1.05461585521698
10,0.8899343609809875,1.0054560899734497
11,0.8525621891021729,0.9579118490219116
12,0.8208727836608887,0.9214931130409241
13,0.7979285717010498,0.8959293365478516
14,0.7814401984214783,0.8767594695091248
15,0.7686755061149597,0.8612475991249084
16,0.7578501105308533,0.8480545282363892
17,0.7479676008224487,0.8363626003265381
18,0.7383551001548767,0.8254900574684143
19,0.7280512452125549,0.8141592741012573
20,0.7158913016319275,0.8000940680503845
21,0.7018287181854248,0.7827023863792419
22,0.6869557499885559,0.7655096650123596
23,0.6724912524223328,0.7507146000862122
24,0.6596425175666809,0.7379363179206848
25,0.6489896178245544,0.7270044684410095
26,0.6405530571937561,0.7196983695030212
27,0.6347857117652893,0.7146731019020081
28,0.630581796169281,0.7109000086784363
29,0.6273400783538818,0.7079655528068542
30,0.6247604489326477,0.7056291103363037
31,0.6226500272750854,0.7037143111228943
32,0.6208814382553101,0.7020958662033081
33,0.6193698644638062,0.7007003426551819
34,0.6180572509765625,0.699493408203125
35,0.6169050335884094,0.6984512805938721
36,0.6158855557441711,0.6975478529930115
37,0.6149766445159912,0.6967586874961853
38,0.6141595840454102,0.6960648894309998
39,0.6134191155433655,0.695452094078064
40,0.6127422451972961,0.6949093341827393
41,0.612119197845459,0.6944274306297302
42,0.6115410327911377,0.6939990520477295
43,0.611000657081604,0.6936181783676147
44,0.6104917526245117,0.6932802200317383
45,0.6100088953971863,0.6929816603660583
46,0.6095473170280457,0.6927200555801392
47,0.6091024875640869,0.6924937963485718
