epoch,accuracy,loss
1,0.6086956262588501,0.5251196622848511
2,0.865217387676239,0.3818738758563995
3,0.936956524848938,0.3178196549415588
4,0.939130425453186,0.2609292864799499
5,0.939130425453186,0.2136101871728897
6,0.936956524848938,0.1926146745681762
7,0.936956524848938,0.1853795051574707
8,0.936956524848938,0.1796212047338485
9,0.936956524848938,0.1764785051345825
10,0.936956524848938,0.1781356781721115
11,0.936956524848938,0.1747419536113739
12,0.936956524848938,0.1727313548326492
13,0.936956524848938,0.1709837168455124
14,0.941304326057434,0.1709892898797989
15,0.939130425453186,0.1695204079151153
16,0.939130425453186,0.1705719232559204
17,0.936956524848938,0.1674750596284866
18,0.936956524848938,0.1713201105594635
19,0.939130425453186,0.168013647198677
20,0.939130425453186,0.1671425551176071
21,0.939130425453186,0.167759284377098
22,0.939130425453186,0.1675976514816284
23,0.939130425453186,0.1657969951629638
24,0.936956524848938,0.1652669012546539
25,0.936956524848938,0.167397528886795
26,0.941304326057434,0.165068969130516
27,0.939130425453186,0.1660722494125366
28,0.939130425453186,0.1657132059335708
29,0.936956524848938,0.1676193177700042
30,0.936956524848938,0.1646310240030288
31,0.941304326057434,0.1690931022167205
32,0.941304326057434,0.1705942302942276
33,0.939130425453186,0.1643319875001907
34,0.941304326057434,0.1668633818626403
35,0.939130425453186,0.1638867557048797
36,0.941304326057434,0.165175199508667
37,0.936956524848938,0.1657742708921432
38,0.939130425453186,0.1624444425106048
39,0.939130425453186,0.161983460187912
40,0.941304326057434,0.1645838171243667
41,0.93478262424469,0.1620053350925445
42,0.939130425453186,0.1622291505336761
43,0.93478262424469,0.1709105968475341
44,0.941304326057434,0.1620091199874878
45,0.939130425453186,0.1622128188610077
46,0.939130425453186,0.1617607772350311
47,0.9434782862663268,0.1627908796072006
48,0.939130425453186,0.1607191264629364
49,0.936956524848938,0.1659833341836929
50,0.939130425453186,0.1608912050724029
