epoch,accuracy,loss,val_accuracy,val_loss
1,0.8086956739425659,0.5835432410240173,0.8269230723381042,0.5108792185783386
2,0.832608699798584,0.48346298933029175,0.8653846383094788,0.41731712222099304
3,0.856521725654602,0.40060150623321533,0.8846153616905212,0.3277982473373413
4,0.884782612323761,0.325018972158432,0.8846153616905212,0.2535320520401001
5,0.897826075553894,0.26860564947128296,0.9038461446762085,0.2012081891298294
6,0.926086962223053,0.23696112632751465,0.9807692170143127,0.16752387583255768
7,0.9413043260574341,0.2178398072719574,0.9807692170143127,0.1444278359413147
8,0.936956524848938,0.20568566024303436,0.9807692170143127,0.12914659082889557
9,0.936956524848938,0.19688089191913605,0.9807692170143127,0.1178654283285141
10,0.936956524848938,0.18994858860969543,0.9807692170143127,0.10765360295772552
11,0.936956524848938,0.1845669001340866,0.9807692170143127,0.10075350850820541
12,0.936956524848938,0.18002505600452423,0.9807692170143127,0.09456989169120789
13,0.936956524848938,0.1764686405658722,0.9807692170143127,0.08960657566785812
14,0.936956524848938,0.17343710362911224,0.9807692170143127,0.08568233996629715
15,0.9347826242446899,0.1710546612739563,0.9807692170143127,0.08227184414863586
16,0.9347826242446899,0.16916540265083313,0.9807692170143127,0.07956506311893463
17,0.9347826242446899,0.16756460070610046,0.9807692170143127,0.0771665871143341
18,0.936956524848938,0.1661761999130249,0.9807692170143127,0.07512694597244263
19,0.939130425453186,0.16507573425769806,0.9807692170143127,0.07366280257701874
20,0.936956524848938,0.16410429775714874,0.9807692170143127,0.07213033735752106
21,0.939130425453186,0.1631891131401062,0.9807692170143127,0.07056690007448196
22,0.939130425453186,0.16244609653949738,0.9807692170143127,0.06957828253507614
23,0.936956524848938,0.16174274682998657,0.9807692170143127,0.06859222799539566
24,0.939130425453186,0.16111363470554352,1.0,0.0675099715590477
25,0.939130425453186,0.16056926548480988,1.0,0.0668008103966713
26,0.939130425453186,0.16005828976631165,1.0,0.06613750755786896
27,0.939130425453186,0.15957510471343994,1.0,0.06532083451747894
28,0.939130425453186,0.15915484726428986,1.0,0.06482793390750885
29,0.939130425453186,0.15873980522155762,1.0,0.06434093415737152
30,0.939130425453186,0.158339262008667,1.0,0.063730888068676
31,0.939130425453186,0.157998189330101,1.0,0.06341008841991425
32,0.939130425453186,0.1576416790485382,1.0,0.06299850344657898
33,0.939130425453186,0.15729212760925293,1.0,0.0625678300857544
34,0.939130425453186,0.15701861679553986,1.0,0.06230471655726433
35,0.939130425453186,0.15673638880252838,1.0,0.062031906098127365
36,0.936956524848938,0.15646514296531677,1.0,0.06176810711622238
37,0.936956524848938,0.15619179606437683,1.0,0.06137166544795036
38,0.936956524848938,0.1559586226940155,1.0,0.06120423600077629
39,0.936956524848938,0.1557084619998932,1.0,0.06100207194685936
40,0.936956524848938,0.15546047687530518,1.0,0.060655441135168076
41,0.936956524848938,0.15526728332042694,1.0,0.06053592264652252
42,0.936956524848938,0.15505363047122955,1.0,0.06041243299841881
43,0.936956524848938,0.15480907261371613,1.0,0.06023331731557846
44,0.936956524848938,0.154561847448349,1.0,0.05995791405439377
45,0.939130425453186,0.15435419976711273,1.0,0.059972133487463
46,0.936956524848938,0.1541696935892105,1.0,0.05991813912987709
47,0.936956524848938,0.15395042300224304,1.0,0.059624917805194855
48,0.936956524848938,0.15380848944187164,1.0,0.05960517376661301
49,0.939130425453186,0.1536354124546051,0.9807692170143127,0.05953404679894447
50,0.939130425453186,0.15345194935798645,0.9807692170143127,0.059441931545734406
