feature,feature_name,max_abs_weight_score
F294,feature_294,0.2595442831516266
F633,feature_633,0.2406594306230545
F894,feature_894,0.23509079217910767
F797,feature_797,0.23450571298599243
F639,feature_639,0.23027707636356354
F865,feature_865,0.2272413969039917
F201,feature_201,0.22554665803909302
F889,feature_889,0.22489359974861145
F376,feature_376,0.22365987300872803
F368,feature_368,0.22143858671188354
F547,feature_547,0.22010867297649384
F760,feature_760,0.21912044286727905
F467,feature_467,0.2191048413515091
F217,feature_217,0.2173791378736496
F629,feature_629,0.21568557620048523
F95,feature_95,0.21537789702415466
F424,feature_424,0.2153220921754837
F545,feature_545,0.21503213047981262
F698,feature_698,0.21342524886131287
F664,feature_664,0.21324579417705536
F945,feature_945,0.21130383014678955
F221,feature_221,0.20913152396678925
F350,feature_350,0.20891186594963074
F134,feature_134,0.20842447876930237
F319,feature_319,0.20783758163452148
F870,feature_870,0.20705915987491608
F511,feature_511,0.20700940489768982
F190,feature_190,0.2058330625295639
F962,feature_962,0.20579971373081207
F488,feature_488,0.2055405080318451
F45,feature_45,0.20514962077140808
F224,feature_224,0.2042602002620697
F92,feature_92,0.2039085030555725
F940,feature_940,0.20341941714286804
F93,feature_93,0.20335419476032257
F262,feature_262,0.2021968513727188
F84,feature_84,0.20175589621067047
F886,feature_886,0.20133976638317108
F784,feature_784,0.20091864466667175
F94,feature_94,0.20055356621742249
F544,feature_544,0.19957730174064636
F455,feature_455,0.19953402876853943
F723,feature_723,0.1982838213443756
F177,feature_177,0.19818609952926636
F881,feature_881,0.19784294068813324
F422,feature_422,0.1977352797985077
F385,feature_385,0.19744053483009338
F635,feature_635,0.19684816896915436
F379,feature_379,0.19656002521514893
F543,feature_543,0.19641707837581635
F220,feature_220,0.19617846608161926
F725,feature_725,0.19609199464321136
F437,feature_437,0.19562722742557526
F921,feature_921,0.19546906650066376
F483,feature_483,0.19536499679088593
F403,feature_403,0.19476789236068726
F459,feature_459,0.19450874626636505
F309,feature_309,0.19431959092617035
F280,feature_280,0.19388829171657562
F477,feature_477,0.1937362104654312
F845,feature_845,0.1928703784942627
F555,feature_555,0.19224755465984344
F708,feature_708,0.19213178753852844
F339,feature_339,0.19187745451927185
F853,feature_853,0.19175094366073608
F106,feature_106,0.1907949000597
F321,feature_321,0.19013908505439758
F938,feature_938,0.19012677669525146
F596,feature_596,0.18956279754638672
F820,feature_820,0.1892610490322113
F182,feature_182,0.1889164000749588
F937,feature_937,0.18836352229118347
F735,feature_735,0.18832018971443176
F509,feature_509,0.18824614584445953
F198,feature_198,0.1881800889968872
F98,feature_98,0.18792405724525452
F579,feature_579,0.18757584691047668
F312,feature_312,0.186797097325325
F149,feature_149,0.18647724390029907
F872,feature_872,0.18615242838859558
F598,feature_598,0.1858469396829605
F636,feature_636,0.1855090856552124
F345,feature_345,0.18526607751846313
F694,feature_694,0.18475531041622162
F388,feature_388,0.184658482670784
F209,feature_209,0.18445542454719543
F187,feature_187,0.18361303210258484
F70,feature_70,0.18346314132213593
F181,feature_181,0.18340946733951569
F530,feature_530,0.18322573602199554
F409,feature_409,0.18312911689281464
F460,feature_460,0.18311423063278198
F749,feature_749,0.18302662670612335
F851,feature_851,0.1822948455810547
F22,feature_22,0.18222229182720184
F125,feature_125,0.18217289447784424
F290,feature_290,0.18215402960777283
F200,feature_200,0.18159934878349304
F771,feature_771,0.18124938011169434
F522,feature_522,0.18123026192188263
F756,feature_756,0.181136354804039
F173,feature_173,0.18106065690517426
F868,feature_868,0.1806918978691101
F643,feature_643,0.18030723929405212
F514,feature_514,0.17998148500919342
F946,feature_946,0.1798613965511322
F432,feature_432,0.17982327938079834
F317,feature_317,0.17971719801425934
F362,feature_362,0.1794908195734024
F180,feature_180,0.17908185720443726
F854,feature_854,0.17896975576877594
F944,feature_944,0.17893722653388977
F395,feature_395,0.17893284559249878
F707,feature_707,0.1784670501947403
F451,feature_451,0.177967831492424
F862,feature_862,0.17794989049434662
F105,feature_105,0.17786337435245514
F728,feature_728,0.1777583807706833
F905,feature_905,0.17753948271274567
F19,feature_19,0.17726479470729828
F495,feature_495,0.17713101208209991
F658,feature_658,0.17702744901180267
F504,feature_504,0.17673827707767487
F667,feature_667,0.17623406648635864
F380,feature_380,0.1761738657951355
F440,feature_440,0.17617365717887878
F515,feature_515,0.1758543848991394
F753,feature_753,0.17517535388469696
F127,feature_127,0.17506782710552216
F783,feature_783,0.17492209374904633
F363,feature_363,0.17480306327342987
F348,feature_348,0.1746617555618286
F336,feature_336,0.1746174693107605
F347,feature_347,0.1744735985994339
F687,feature_687,0.17426128685474396
F834,feature_834,0.1742592751979828
F570,feature_570,0.17413973808288574
F792,feature_792,0.1740873157978058
F400,feature_400,0.1739756315946579
F281,feature_281,0.17396509647369385
F37,feature_37,0.17393134534358978
F878,feature_878,0.17372635006904602
F856,feature_856,0.17325767874717712
F896,feature_896,0.17320512235164642
F271,feature_271,0.17293624579906464
F971,feature_971,0.1729314774274826
F595,feature_595,0.1729251593351364
F589,feature_589,0.17289867997169495
F494,feature_494,0.172658771276474
F476,feature_476,0.17226272821426392
F605,feature_605,0.1719907522201538
F295,feature_295,0.17189165949821472
F232,feature_232,0.17172877490520477
F369,feature_369,0.17136834561824799
F597,feature_597,0.17120173573493958
F902,feature_902,0.17108795046806335
F261,feature_261,0.1710221767425537
F320,feature_320,0.1709071546792984
F925,feature_925,0.1707281470298767
F276,feature_276,0.17061544954776764
F375,feature_375,0.17036233842372894
F972,feature_972,0.16998551785945892
F206,feature_206,0.16986322402954102
F462,feature_462,0.16972488164901733
F475,feature_475,0.16963793337345123
F185,feature_185,0.1694352775812149
F337,feature_337,0.16939756274223328
F772,feature_772,0.16907981038093567
F678,feature_678,0.1687767207622528
F835,feature_835,0.16872350871562958
F383,feature_383,0.16870398819446564
F258,feature_258,0.16868312656879425
F419,feature_419,0.16819338500499725
F441,feature_441,0.16815605759620667
F622,feature_622,0.16815197467803955
F751,feature_751,0.16793633997440338
F235,feature_235,0.1678353250026703
F100,feature_100,0.16767577826976776
F59,feature_59,0.1676694005727768
F426,feature_426,0.16759730875492096
F745,feature_745,0.16710208356380463
F542,feature_542,0.16699080169200897
F662,feature_662,0.16688451170921326
F40,feature_40,0.16684772074222565
F855,feature_855,0.16684435307979584
F943,feature_943,0.16680902242660522
F397,feature_397,0.16678863763809204
F302,feature_302,0.16677764058113098
F552,feature_552,0.16675183176994324
F888,feature_888,0.16637668013572693
F470,feature_470,0.1661835014820099
F133,feature_133,0.16618047654628754
F954,feature_954,0.1661081612110138
F202,feature_202,0.16607321798801422
F115,feature_115,0.166040301322937
F586,feature_586,0.16593319177627563
F132,feature_132,0.1659037470817566
F960,feature_960,0.1656830757856369
F769,feature_769,0.16513852775096893
F212,feature_212,0.1650191843509674
F282,feature_282,0.16495822370052338
F263,feature_263,0.1649433672428131
F942,feature_942,0.16478149592876434
F264,feature_264,0.16448989510536194
F65,feature_65,0.1644018292427063
F445,feature_445,0.16426026821136475
F313,feature_313,0.16424590349197388
F332,feature_332,0.164207324385643
F983,feature_983,0.16397130489349365
F314,feature_314,0.16393563151359558
F673,feature_673,0.16380439698696136
F121,feature_121,0.1636504828929901
F672,feature_672,0.16358205676078796
F591,feature_591,0.16352318227291107
F508,feature_508,0.16334325075149536
F858,feature_858,0.1633305549621582
F62,feature_62,0.16304506361484528
F704,feature_704,0.16297562420368195
F226,feature_226,0.16289041936397552
F520,feature_520,0.16287943720817566
F214,feature_214,0.16274970769882202
F166,feature_166,0.1625635176897049
F128,feature_128,0.16234147548675537
F787,feature_787,0.16230088472366333
F768,feature_768,0.16228602826595306
F153,feature_153,0.1622629165649414
F96,feature_96,0.1621772199869156
F952,feature_952,0.16213929653167725
F516,feature_516,0.16212113201618195
F231,feature_231,0.16205847263336182
F949,feature_949,0.16200022399425507
F129,feature_129,0.16187597811222076
F353,feature_353,0.1617535650730133
F215,feature_215,0.1615094393491745
F532,feature_532,0.16135869920253754
F669,feature_669,0.16134263575077057
F932,feature_932,0.16105075180530548
F976,feature_976,0.16094759106636047
F705,feature_705,0.16087456047534943
F184,feature_184,0.1608315408229828
F857,feature_857,0.16082167625427246
F334,feature_334,0.1607762575149536
F33,feature_33,0.16076835989952087
F876,feature_876,0.16075347363948822
F372,feature_372,0.16072241961956024
F110,feature_110,0.16052855551242828
F743,feature_743,0.1604592204093933
F739,feature_739,0.16027340292930603
F502,feature_502,0.16026270389556885
F526,feature_526,0.16024677455425262
F587,feature_587,0.16017770767211914
F423,feature_423,0.16005367040634155
F35,feature_35,0.1599036306142807
F117,feature_117,0.15968531370162964
F873,feature_873,0.1596258580684662
F997,feature_997,0.1596146523952484
F299,feature_299,0.15960542857646942
F928,feature_928,0.15959273278713226
F773,feature_773,0.159425288438797
F88,feature_88,0.15938250720500946
F748,feature_748,0.1593094766139984
F411,feature_411,0.15924860537052155
F77,feature_77,0.15921446681022644
F101,feature_101,0.15914754569530487
F20,feature_20,0.15910516679286957
F848,feature_848,0.1590808779001236
F120,feature_120,0.158994659781456
F988,feature_988,0.15896815061569214
F563,feature_563,0.15890823304653168
F144,feature_144,0.15887483954429626
F657,feature_657,0.15886975824832916
F60,feature_60,0.15878242254257202
F394,feature_394,0.15877284109592438
F497,feature_497,0.15872395038604736
F956,feature_956,0.1585943102836609
F778,feature_778,0.15858523547649384
F430,feature_430,0.15853404998779297
F296,feature_296,0.1584843397140503
F608,feature_608,0.1584494262933731
F606,feature_606,0.1584416627883911
F58,feature_58,0.15841451287269592
F116,feature_116,0.15836624801158905
F469,feature_469,0.15836437046527863
F721,feature_721,0.15816469490528107
F866,feature_866,0.15804754197597504
F592,feature_592,0.15802262723445892
F892,feature_892,0.15795665979385376
F343,feature_343,0.15789921581745148
F933,feature_933,0.15778449177742004
F374,feature_374,0.15777882933616638
F730,feature_730,0.15772448480129242
F641,feature_641,0.15769176185131073
F837,feature_837,0.1575808972120285
F762,feature_762,0.15757440030574799
F340,feature_340,0.15756043791770935
F833,feature_833,0.15752504765987396
F72,feature_72,0.15745466947555542
F450,feature_450,0.15736538171768188
F155,feature_155,0.15731264650821686
F789,feature_789,0.15729330480098724
F871,feature_871,0.15714207291603088
F554,feature_554,0.15669959783554077
F796,feature_796,0.15645545721054077
F540,feature_540,0.15644919872283936
F904,feature_904,0.15634965896606445
F722,feature_722,0.1562710404396057
F358,feature_358,0.15626299381256104
F191,feature_191,0.156171977519989
F970,feature_970,0.15616904199123383
F818,feature_818,0.1559857428073883
F420,feature_420,0.15591983497142792
F774,feature_774,0.15591756999492645
F472,feature_472,0.15584471821784973
F154,feature_154,0.1557476967573166
F303,feature_303,0.1556970626115799
F277,feature_277,0.15557673573493958
F770,feature_770,0.1550551801919937
F335,feature_335,0.15504245460033417
F378,feature_378,0.1550358384847641
F342,feature_342,0.15491679310798645
F568,feature_568,0.15483491122722626
F118,feature_118,0.1548239290714264
F478,feature_478,0.1547718346118927
F593,feature_593,0.15469062328338623
F957,feature_957,0.15466967225074768
F793,feature_793,0.15466928482055664
F564,feature_564,0.15457750856876373
F941,feature_941,0.1545465737581253
F897,feature_897,0.1543651521205902
F292,feature_292,0.1543252319097519
F304,feature_304,0.15418002009391785
F777,feature_777,0.15416355431079865
F724,feature_724,0.1540265530347824
F852,feature_852,0.1538628190755844
F966,feature_966,0.15369901061058044
F421,feature_421,0.15351274609565735
F83,feature_83,0.15330901741981506
F781,feature_781,0.15328913927078247
F89,feature_89,0.15318810939788818
F733,feature_733,0.153167262673378
F146,feature_146,0.1530987173318863
F76,feature_76,0.15276646614074707
F13,feature_13,0.15270639955997467
F2,feature_2,0.15256784856319427
F790,feature_790,0.1525486558675766
F838,feature_838,0.15246187150478363
F967,feature_967,0.15245629847049713
F370,feature_370,0.15239794552326202
F836,feature_836,0.1523227095603943
F373,feature_373,0.15219652652740479
F660,feature_660,0.1521742045879364
F527,feature_527,0.15208595991134644
F333,feature_333,0.15198643505573273
F381,feature_381,0.1519712656736374
F676,feature_676,0.15189772844314575
F603,feature_603,0.15189163386821747
F863,feature_863,0.1518658697605133
F562,feature_562,0.15180616080760956
F995,feature_995,0.1516735702753067
F991,feature_991,0.15165627002716064
F414,feature_414,0.1516464650630951
F3,feature_3,0.1515289694070816
F528,feature_528,0.1514672189950943
F367,feature_367,0.15142999589443207
F584,feature_584,0.15135331451892853
F211,feature_211,0.15128755569458008
F491,feature_491,0.15123458206653595
F417,feature_417,0.151144877076149
F939,feature_939,0.151144340634346
F859,feature_859,0.15100134909152985
F406,feature_406,0.15074694156646729
F736,feature_736,0.15071310102939606
F316,feature_316,0.1507120579481125
F234,feature_234,0.15065240859985352
F446,feature_446,0.15052512288093567
F453,feature_453,0.15032002329826355
F269,feature_269,0.15019026398658752
F671,feature_671,0.1500263512134552
F867,feature_867,0.14970354735851288
F496,feature_496,0.1496521234512329
F979,feature_979,0.14957837760448456
F471,feature_471,0.14942650496959686
F203,feature_203,0.14937852323055267
F194,feature_194,0.14923356473445892
F438,feature_438,0.14923232793807983
F371,feature_371,0.14914855360984802
F208,feature_208,0.1491379737854004
F61,feature_61,0.14902585744857788
F828,feature_828,0.1489986777305603
F624,feature_624,0.14890995621681213
F7,feature_7,0.14890028536319733
F73,feature_73,0.1487203687429428
F709,feature_709,0.14862069487571716
F992,feature_992,0.1483800858259201
F815,feature_815,0.1483415961265564
F398,feature_398,0.1481882482767105
F308,feature_308,0.14812526106834412
F630,feature_630,0.1481182873249054
F131,feature_131,0.14809735119342804
F665,feature_665,0.1478821486234665
