feature,feature_name,max_abs_weight_score
F13282,feature_13282,0.038766518235206604
F6092,feature_6092,0.03785291686654091
F6667,feature_6667,0.03673999384045601
F4886,feature_4886,0.03654231131076813
F6671,feature_6671,0.03653087094426155
F2022,feature_2022,0.03636903315782547
F6794,feature_6794,0.03606362268328667
F11077,feature_11077,0.035777363926172256
F10386,feature_10386,0.03555009514093399
F5428,feature_5428,0.03529186174273491
F7746,feature_7746,0.03507788106799126
F5405,feature_5405,0.03506339713931084
F9760,feature_9760,0.03499118983745575
F3636,feature_3636,0.034942708909511566
F17574,feature_17574,0.03489765524864197
F17527,feature_17527,0.03472648561000824
F9472,feature_9472,0.03461282700300217
F5764,feature_5764,0.034609634429216385
F6603,feature_6603,0.03444169834256172
F11848,feature_11848,0.034392718225717545
F17870,feature_17870,0.03422960638999939
F3735,feature_3735,0.0341985858976841
F17582,feature_17582,0.03408759459853172
F19250,feature_19250,0.034028831869363785
F5978,feature_5978,0.03399749845266342
F7436,feature_7436,0.033981651067733765
F3652,feature_3652,0.033930130302906036
F17226,feature_17226,0.033923227339982986
F4660,feature_4660,0.033904220908880234
F7745,feature_7745,0.033892497420310974
F211,feature_211,0.03384110704064369
F6527,feature_6527,0.03378977254033089
F6787,feature_6787,0.03368045389652252
F12851,feature_12851,0.03366906940937042
F7204,feature_7204,0.03360932692885399
F17931,feature_17931,0.03360530361533165
F1828,feature_1828,0.03352249041199684
F3506,feature_3506,0.03350294008851051
F3162,feature_3162,0.03348274901509285
F19066,feature_19066,0.03345075622200966
F4294,feature_4294,0.033412545919418335
F9690,feature_9690,0.033404987305402756
F1712,feature_1712,0.03338555991649628
F9790,feature_9790,0.033313456922769547
F12508,feature_12508,0.03328029438853264
F9843,feature_9843,0.0331948883831501
F11391,feature_11391,0.033187270164489746
F8106,feature_8106,0.033170316368341446
F10841,feature_10841,0.033137451857328415
F5524,feature_5524,0.033118512481451035
F281,feature_281,0.03306986764073372
F3434,feature_3434,0.033066682517528534
F2434,feature_2434,0.03303946554660797
F10971,feature_10971,0.03303733468055725
F7559,feature_7559,0.03301375359296799
F14129,feature_14129,0.03299868106842041
F461,feature_461,0.03296936675906181
F713,feature_713,0.0329354852437973
F19613,feature_19613,0.03286955505609512
F5182,feature_5182,0.03284277021884918
F11938,feature_11938,0.03282173350453377
F7045,feature_7045,0.0328173004090786
F18894,feature_18894,0.03281063959002495
F4514,feature_4514,0.03277779370546341
F7779,feature_7779,0.03275412693619728
F10748,feature_10748,0.03271470218896866
F7199,feature_7199,0.03269524499773979
F88,feature_88,0.03259802609682083
F5271,feature_5271,0.0324363149702549
F14205,feature_14205,0.0324086919426918
F5726,feature_5726,0.03240745887160301
F13782,feature_13782,0.03239220753312111
F11890,feature_11890,0.03238745033740997
F520,feature_520,0.03238415718078613
F18884,feature_18884,0.03238319233059883
F9251,feature_9251,0.032381653785705566
F17817,feature_17817,0.03238119184970856
F2405,feature_2405,0.0323583260178566
