epoch,accuracy,loss,val_accuracy,val_loss
1,0.9244897961616516,0.45215800404548645,0.9636363387107849,0.3152373433113098
2,0.9551020264625549,0.23278562724590302,0.9636363387107849,0.18549008667469025
3,0.9551020264625549,0.16893227398395538,0.9636363387107849,0.16922304034233093
4,0.9551020264625549,0.15925699472427368,0.9636363387107849,0.16790908575057983
5,0.9551020264625549,0.15570826828479767,0.9636363387107849,0.16774174571037292
6,0.9551020264625549,0.152714803814888,0.9636363387107849,0.16740240156650543
7,0.9551020264625549,0.1499055176973343,0.9636363387107849,0.1670728474855423
8,0.9551020264625549,0.14713357388973236,0.9636363387107849,0.16658510267734528
9,0.9551020264625549,0.14437933266162872,0.9636363387107849,0.16605781018733978
10,0.9551020264625549,0.14164674282073975,0.9636363387107849,0.1652977019548416
11,0.9551020264625549,0.13895784318447113,0.9636363387107849,0.16463643312454224
12,0.9551020264625549,0.13636304438114166,0.9636363387107849,0.1635972261428833
13,0.9551020264625549,0.13385912775993347,0.9636363387107849,0.16239428520202637
14,0.9551020264625549,0.1314675360918045,0.9636363387107849,0.16110992431640625
15,0.9551020264625549,0.12919361889362335,0.9636363387107849,0.15969951450824738
16,0.9551020264625549,0.1270395666360855,0.9636363387107849,0.15815702080726624
17,0.9551020264625549,0.12503929436206818,0.9636363387107849,0.15658222138881683
18,0.9551020264625549,0.12310155481100082,0.9636363387107849,0.1551617681980133
19,0.9551020264625549,0.1212608739733696,0.9636363387107849,0.1536937952041626
20,0.9551020264625549,0.11954214423894882,0.9636363387107849,0.15225057303905487
21,0.9551020264625549,0.11792439222335815,0.9636363387107849,0.15054382383823395
22,0.9551020264625549,0.11647661030292511,0.9636363387107849,0.14915359020233154
23,0.9551020264625549,0.11504781246185303,0.9636363387107849,0.1474522352218628
24,0.9551020264625549,0.11376174539327621,0.9636363387107849,0.1458321511745453
25,0.9551020264625549,0.11254817247390747,0.9636363387107849,0.14433269202709198
26,0.9551020264625549,0.11139519512653351,0.9636363387107849,0.1425005942583084
27,0.9551020264625549,0.11030666530132294,0.9636363387107849,0.1411317139863968
28,0.9551020264625549,0.1093224585056305,0.9636363387107849,0.13920140266418457
29,0.9551020264625549,0.10835866630077362,0.9636363387107849,0.1383334845304489
30,0.9551020264625549,0.10745252668857574,0.9636363387107849,0.13690470159053802
31,0.9551020264625549,0.10647983849048615,0.9636363387107849,0.13509158790111542
32,0.9551020264625549,0.1055731251835823,0.9636363387107849,0.13401255011558533
33,0.9551020264625549,0.10471253097057343,0.9636363387107849,0.13313028216362
34,0.9551020264625549,0.10388803482055664,0.9636363387107849,0.13183847069740295
35,0.9551020264625549,0.10303689539432526,0.9636363387107849,0.13053719699382782
36,0.9571428298950195,0.10232788324356079,0.9636363387107849,0.12972509860992432
37,0.9591836929321289,0.10164627432823181,0.9636363387107849,0.1286354959011078
38,0.9653061032295227,0.10078093409538269,0.9636363387107849,0.12738458812236786
39,0.9653061032295227,0.10021501779556274,0.9636363387107849,0.1265305131673813
40,0.9632652997970581,0.09946833550930023,0.9636363387107849,0.12513688206672668
41,0.9632652997970581,0.09884126484394073,0.9636363387107849,0.12459215521812439
42,0.9632652997970581,0.09821303188800812,0.9636363387107849,0.12359630316495895
43,0.9632652997970581,0.09766891598701477,0.9636363387107849,0.12289232760667801
44,0.9653061032295227,0.09693857282400131,0.9636363387107849,0.12152078747749329
45,0.9653061032295227,0.09649313986301422,0.9636363387107849,0.12097940593957901
46,0.9653061032295227,0.09583870321512222,0.9636363387107849,0.1201680600643158
47,0.9653061032295227,0.09520503878593445,0.9636363387107849,0.11944729089736938
48,0.9653061032295227,0.09475014358758926,0.9636363387107849,0.11898376792669296
49,0.9673469662666321,0.09417850524187088,0.9636363387107849,0.11885366588830948
50,0.9673469662666321,0.0935688391327858,0.9636363387107849,0.11802677810192108
