epoch,loss,val_loss
1,1.2006527185440063,1.1150504350662231
2,1.0618377923965454,1.0161672830581665
3,1.022610068321228,0.9873473048210144
4,1.0126519203186035,0.9776276350021362
5,1.009029746055603,0.9731627702713013
6,1.0070682764053345,0.9704418182373047
7,1.0056487321853638,0.9684092402458191
8,1.0043967962265015,0.9666567444801331
9,1.003129482269287,0.9649725556373596
10,1.0017224550247192,0.9632238149642944
11,1.0000715255737305,0.9613003134727478
12,0.998032808303833,0.959074854850769
13,0.9953769445419312,0.9563782811164856
14,0.9917522668838501,0.9529165029525757
15,0.9866102337837219,0.9481188654899597
16,0.9791432619094849,0.9408062696456909
17,0.9683239459991455,0.9286594390869141
18,0.9534959197044373,0.9098742604255676
19,0.9355910420417786,0.8867830038070679
20,0.9155761003494263,0.8620101809501648
21,0.8946098685264587,0.836152970790863
22,0.8748202919960022,0.8104498982429504
23,0.8576359748840332,0.787256121635437
24,0.8432234525680542,0.7675665020942688
25,0.8309590220451355,0.750676155090332
26,0.8199368715286255,0.7357195615768433
27,0.8097026944160461,0.7223378419876099
28,0.8003305196762085,0.71072918176651
29,0.7919007539749146,0.7008988261222839
30,0.7843223214149475,0.6925264000892639
31,0.7775062322616577,0.6853159070014954
32,0.7713668942451477,0.6790774464607239
33,0.7658018469810486,0.6736430525779724
34,0.7607075572013855,0.668856680393219
35,0.7559957504272461,0.6645950675010681
36,0.7515956163406372,0.6607697606086731
37,0.7474455833435059,0.6573206782341003
38,0.7434861660003662,0.6542056202888489
39,0.7396566271781921,0.6513857841491699
40,0.735901951789856,0.6488128304481506
41,0.7321826815605164,0.646428644657135
42,0.7284747958183289,0.6441842317581177
43,0.7247609496116638,0.6420499086380005
44,0.7210217714309692,0.6400037407875061
45,0.7172233462333679,0.6380239129066467
46,0.7133219838142395,0.6360907554626465
47,0.7092759013175964,0.6341796517372131
48,0.7050473690032959,0.6322546005249023
49,0.7005980610847473,0.6302618384361267
50,0.6958808898925781,0.6281114220619202
