class_label,epoch,accuracy,loss
0,1,0.6434426307678223,0.6627160310745239
0,2,0.7991803288459778,0.6074247360229492
0,3,0.8360655903816223,0.5669955015182495
0,4,0.8401639461517334,0.536640465259552
0,5,0.8401639461517334,0.5142257213592529
0,6,0.8442623019218445,0.4943584203720093
0,7,0.8442623019218445,0.4771050214767456
0,8,0.8442623019218445,0.4633918404579162
0,9,0.8401639461517334,0.4485614895820617
0,10,0.8401639461517334,0.4361136257648468
0,11,0.8319672346115112,0.4284431636333465
0,12,0.8319672346115112,0.4220249354839325
0,13,0.8319672346115112,0.417566180229187
0,14,0.8401639461517334,0.4125896692276001
0,15,0.8278688788414001,0.4103595018386841
0,16,0.8401639461517334,0.4057347178459167
0,17,0.8401639461517334,0.4043233692646026
0,18,0.8442623019218445,0.4013624787330627
0,19,0.8442623019218445,0.3986988663673401
0,20,0.8442623019218445,0.3966308832168579
0,21,0.8442623019218445,0.3947846293449402
0,22,0.8483606576919556,0.3943261504173279
0,23,0.8483606576919556,0.3917865753173828
0,24,0.8442623019218445,0.3910853862762451
0,25,0.8483606576919556,0.3896644413471222
0,26,0.8442623019218445,0.3876062631607055
0,27,0.8442623019218445,0.3855854272842407
0,28,0.8442623019218445,0.3853291869163513
0,29,0.8483606576919556,0.3858653604984283
0,30,0.8524590134620667,0.3843261301517486
0,31,0.8483606576919556,0.3820537328720093
0,32,0.8442623019218445,0.3848059475421905
0,33,0.8524590134620667,0.3829389810562134
0,34,0.8524590134620667,0.380180299282074
0,35,0.8483606576919556,0.3772555887699127
0,36,0.8442623019218445,0.3747240900993347
0,37,0.8483606576919556,0.3789609372615814
0,38,0.8483606576919556,0.3773657977581024
0,39,0.8483606576919556,0.3743038773536682
0,40,0.8483606576919556,0.3718042969703674
0,41,0.8483606576919556,0.3711886405944824
0,42,0.8483606576919556,0.3702235817909241
0,43,0.8483606576919556,0.3718784153461456
0,44,0.8483606576919556,0.3719059824943542
0,45,0.8442623019218445,0.3710559606552124
0,46,0.8483606576919556,0.3687069416046142
0,47,0.8483606576919556,0.3681186437606811
0,48,0.8524590134620667,0.3684476613998413
0,49,0.8483606576919556,0.3686450719833374
0,50,0.8524590134620667,0.3676391541957855
