class_label,epoch,accuracy,loss
0,1,0.5901639461517334,0.6348264217376709
0,2,0.6803278923034668,0.5881201028823853
0,3,0.7581967115402222,0.5522807836532593
0,4,0.8196721076965332,0.5256235003471375
0,5,0.8360655903816223,0.4955224096775055
0,6,0.8442623019218445,0.4687676131725311
0,7,0.8483606576919556,0.4501628577709198
0,8,0.8524590134620667,0.43418750166893
0,9,0.8647540807723999,0.4219117760658264
0,10,0.8647540807723999,0.4127765893936157
0,11,0.8647540807723999,0.4089976847171783
0,12,0.8647540807723999,0.4022100269794464
0,13,0.8647540807723999,0.399382472038269
0,14,0.8606557250022888,0.3932791948318481
0,15,0.8647540807723999,0.3897463977336883
0,16,0.8647540807723999,0.3869197368621826
0,17,0.8647540807723999,0.3844792246818542
0,18,0.8647540807723999,0.3819049000740051
0,19,0.8647540807723999,0.3817942142486572
0,20,0.8647540807723999,0.3807888329029083
0,21,0.8647540807723999,0.3780014216899872
0,22,0.8647540807723999,0.3764388859272003
0,23,0.8647540807723999,0.3748862743377685
0,24,0.8647540807723999,0.376772403717041
0,25,0.8647540807723999,0.3729758560657501
0,26,0.8647540807723999,0.3722420930862427
0,27,0.8647540807723999,0.3716183602809906
0,28,0.8647540807723999,0.3707633316516876
0,29,0.8647540807723999,0.3698316812515259
0,30,0.8647540807723999,0.3694370687007904
0,31,0.8647540807723999,0.3687953352928161
0,32,0.8647540807723999,0.369537353515625
0,33,0.8647540807723999,0.3673589825630188
0,34,0.8647540807723999,0.3677264153957367
0,35,0.8647540807723999,0.3658805191516876
0,36,0.8647540807723999,0.3666027188301086
0,37,0.868852436542511,0.3661198616027832
0,38,0.8647540807723999,0.3658948838710785
0,39,0.868852436542511,0.3641632795333862
0,40,0.868852436542511,0.3638370335102081
0,41,0.868852436542511,0.3636346459388733
0,42,0.868852436542511,0.3645324409008026
0,43,0.868852436542511,0.3622181713581085
0,44,0.868852436542511,0.3630712628364563
0,45,0.868852436542511,0.3628280162811279
0,46,0.868852436542511,0.3622452020645141
0,47,0.8647540807723999,0.3642458319664001
0,48,0.8729507923126221,0.3621714115142822
0,49,0.868852436542511,0.3636833429336548
0,50,0.868852436542511,0.3617905080318451
