epoch,accuracy,loss
1,0.3647541105747223,0.7385810613632202
2,0.5778688788414001,0.6663283109664917
3,0.7254098653793335,0.6273049712181091
4,0.7336065769195557,0.5980345010757446
5,0.7663934230804443,0.576798677444458
6,0.7868852615356445,0.5607786178588867
7,0.8196721076965332,0.5485408306121826
8,0.8278688788414001,0.5318095088005066
9,0.8278688788414001,0.5178762078285217
10,0.8196721076965332,0.5071539878845215
11,0.8155737519264221,0.49549365043640137
12,0.811475396156311,0.48284685611724854
13,0.8237704634666443,0.4772341847419739
14,0.811475396156311,0.4686748683452606
15,0.8032786846160889,0.4670986831188202
16,0.8196721076965332,0.4566575586795807
17,0.8196721076965332,0.4502706825733185
18,0.8196721076965332,0.4479321539402008
19,0.8237704634666443,0.44259804487228394
20,0.8237704634666443,0.44010254740715027
21,0.8237704634666443,0.4372422397136688
22,0.8237704634666443,0.4344252049922943
23,0.8237704634666443,0.4325815439224243
24,0.8196721076965332,0.43299534916877747
25,0.8237704634666443,0.4289994239807129
26,0.8319672346115112,0.4280713200569153
27,0.8319672346115112,0.42639613151550293
28,0.8196721076965332,0.4254187047481537
29,0.8196721076965332,0.42420223355293274
30,0.8319672346115112,0.4226396679878235
31,0.8319672346115112,0.42337262630462646
32,0.8319672346115112,0.4204409718513489
33,0.8319672346115112,0.41968289017677307
34,0.8319672346115112,0.41795602440834045
35,0.8278688788414001,0.4204660654067993
36,0.8319672346115112,0.4200836420059204
37,0.8319672346115112,0.41783154010772705
38,0.8319672346115112,0.4169173240661621
39,0.8319672346115112,0.41571545600891113
40,0.8319672346115112,0.41465386748313904
41,0.8319672346115112,0.4154522120952606
42,0.8319672346115112,0.4161148965358734
43,0.8319672346115112,0.4136049449443817
44,0.8319672346115112,0.41286784410476685
45,0.8319672346115112,0.4154696464538574
46,0.8319672346115112,0.4136117398738861
47,0.8319672346115112,0.41059768199920654
48,0.8278688788414001,0.40975242853164673
49,0.8278688788414001,0.4099806547164917
50,0.8319672346115112,0.41084593534469604
