epoch,loss
1,1.196535587310791
2,1.0612508058547974
3,1.0202339887619019
4,1.007132649421692
5,1.0023691654205322
6,0.9999312162399292
7,0.9984434247016907
8,0.997161328792572
9,0.996253490447998
10,0.9954106211662292
11,0.994675874710083
12,0.9939945340156555
13,0.9933140277862549
14,0.9925877451896667
15,0.9918127059936523
16,0.9910283088684082
17,0.9898881316184998
18,0.988551676273346
19,0.9869995713233948
20,0.9848724603652954
21,0.9823978543281555
22,0.9797050952911377
23,0.9752293229103088
24,0.9701482653617859
25,0.9642155766487122
26,0.9572076201438904
27,0.9501147866249084
28,0.9422309994697571
29,0.9343130588531494
30,0.9252669811248779
31,0.9170385003089905
32,0.9094895124435425
33,0.9019010066986084
34,0.8969092965126038
35,0.891907811164856
36,0.8879727125167847
37,0.8847445249557495
38,0.8820307850837708
39,0.8794463276863098
40,0.8770207762718201
41,0.8747854232788086
42,0.8719564080238342
43,0.869349479675293
44,0.8648883700370789
45,0.8626939654350281
46,0.8608149886131287
47,0.858377993106842
48,0.8561448454856873
49,0.8547766208648682
50,0.8529061079025269
