class_label,epoch,accuracy,loss
2,1,0.8524590134620667,0.513900876045227
2,2,0.881147563457489,0.3769353628158569
2,3,0.881147563457489,0.3185248970985412
2,4,0.881147563457489,0.3022160530090332
2,5,0.881147563457489,0.2991506159305572
2,6,0.881147563457489,0.2984742820262909
2,7,0.881147563457489,0.2979056239128113
2,8,0.881147563457489,0.2969372272491455
2,9,0.881147563457489,0.2970463931560516
2,10,0.881147563457489,0.2968702018260956
2,11,0.881147563457489,0.2958646118640899
2,12,0.881147563457489,0.2964115142822265
2,13,0.881147563457489,0.2966350615024566
2,14,0.881147563457489,0.2963760793209076
2,15,0.881147563457489,0.2955894768238067
2,16,0.881147563457489,0.2955931425094604
2,17,0.881147563457489,0.2957331240177154
2,18,0.881147563457489,0.2952406704425812
2,19,0.881147563457489,0.2950783669948578
2,20,0.881147563457489,0.2953689098358154
2,21,0.881147563457489,0.2950217723846435
2,22,0.881147563457489,0.2945935726165771
2,23,0.881147563457489,0.2950037121772766
2,24,0.881147563457489,0.2947160005569458
2,25,0.881147563457489,0.2942713499069214
2,26,0.881147563457489,0.2945394814014435
2,27,0.881147563457489,0.2942925691604614
2,28,0.881147563457489,0.294229507446289
2,29,0.881147563457489,0.2941782176494598
2,30,0.881147563457489,0.2938802242279053
2,31,0.881147563457489,0.2936522960662842
2,32,0.881147563457489,0.2936941087245941
2,33,0.881147563457489,0.2937003076076507
2,34,0.881147563457489,0.2936966121196747
2,35,0.881147563457489,0.2935093343257904
2,36,0.881147563457489,0.2938145101070404
2,37,0.881147563457489,0.293294221162796
2,38,0.881147563457489,0.2933076620101928
2,39,0.881147563457489,0.2937051653861999
2,40,0.881147563457489,0.2934948205947876
2,41,0.881147563457489,0.2932483255863189
2,42,0.881147563457489,0.2927382588386535
2,43,0.881147563457489,0.2929229140281677
2,44,0.881147563457489,0.2929967045783996
2,45,0.881147563457489,0.2929680645465851
2,46,0.881147563457489,0.2922348380088806
2,47,0.881147563457489,0.2920385003089905
2,48,0.881147563457489,0.2922915518283844
2,49,0.881147563457489,0.2919389605522156
2,50,0.881147563457489,0.2923780977725982
