class_label,epoch,accuracy,loss
2,1,0.8770492076873779,0.4586682319641113
2,2,0.881147563457489,0.3597348928451538
2,3,0.881147563457489,0.322527140378952
2,4,0.881147563457489,0.3078878819942474
2,5,0.881147563457489,0.3044904768466949
2,6,0.881147563457489,0.3035748302936554
2,7,0.881147563457489,0.3025499582290649
2,8,0.881147563457489,0.301937073469162
2,9,0.881147563457489,0.3012122213840484
2,10,0.881147563457489,0.3004850447177887
2,11,0.881147563457489,0.3000323474407196
2,12,0.881147563457489,0.2996719777584076
2,13,0.881147563457489,0.2988759279251098
2,14,0.881147563457489,0.2988751828670501
2,15,0.881147563457489,0.2987087070941925
2,16,0.881147563457489,0.2974108457565307
2,17,0.881147563457489,0.2979242503643036
2,18,0.881147563457489,0.2984641194343567
2,19,0.881147563457489,0.2971920073032379
2,20,0.881147563457489,0.2973577082157135
2,21,0.881147563457489,0.2965501844882965
2,22,0.881147563457489,0.2963597774505615
2,23,0.881147563457489,0.2959359586238861
2,24,0.881147563457489,0.2961874604225158
2,25,0.881147563457489,0.2963356971740722
2,26,0.881147563457489,0.296503871679306
2,27,0.881147563457489,0.2949798703193664
2,28,0.881147563457489,0.2952368855476379
2,29,0.881147563457489,0.2949177622795105
2,30,0.881147563457489,0.2947984337806701
2,31,0.881147563457489,0.2959281206130981
2,32,0.881147563457489,0.294706642627716
2,33,0.881147563457489,0.2946746349334717
2,34,0.881147563457489,0.2945164144039154
2,35,0.881147563457489,0.2944689691066742
2,36,0.881147563457489,0.2947911322116852
2,37,0.881147563457489,0.2958661317825317
2,38,0.881147563457489,0.2935393452644348
2,39,0.881147563457489,0.2941808104515075
2,40,0.881147563457489,0.2944528460502624
2,41,0.881147563457489,0.2943717837333679
2,42,0.881147563457489,0.2935045659542084
2,43,0.881147563457489,0.2936693131923675
2,44,0.881147563457489,0.293730616569519
2,45,0.881147563457489,0.2934852838516235
2,46,0.881147563457489,0.2935337722301483
2,47,0.881147563457489,0.2935416996479034
2,48,0.881147563457489,0.2933859825134277
2,49,0.881147563457489,0.2932499051094055
2,50,0.881147563457489,0.293170154094696
