class_label,epoch,accuracy,loss
2,1,0.4426229596138,0.7076732516288757
2,2,0.8729507923126221,0.6188136339187622
2,3,0.881147563457489,0.5429075360298157
2,4,0.881147563457489,0.4532795548439026
2,5,0.881147563457489,0.3776881694793701
2,6,0.881147563457489,0.3357018232345581
2,7,0.881147563457489,0.3205479681491852
2,8,0.881147563457489,0.3107080161571502
2,9,0.881147563457489,0.3066140115261078
2,10,0.881147563457489,0.3035888373851776
2,11,0.881147563457489,0.3023102581501007
2,12,0.881147563457489,0.3003697097301483
2,13,0.881147563457489,0.2991603910923004
2,14,0.881147563457489,0.2976786196231842
2,15,0.881147563457489,0.2965194582939148
2,16,0.881147563457489,0.2953605353832245
2,17,0.881147563457489,0.2952525317668915
2,18,0.881147563457489,0.2942366600036621
2,19,0.881147563457489,0.2936128377914428
2,20,0.881147563457489,0.2929367423057556
2,21,0.881147563457489,0.2928912937641144
2,22,0.881147563457489,0.2921678721904754
2,23,0.881147563457489,0.2926642596721649
2,24,0.881147563457489,0.2916543185710907
2,25,0.881147563457489,0.2912217676639557
2,26,0.881147563457489,0.2913844585418701
2,27,0.881147563457489,0.2908914387226105
2,28,0.881147563457489,0.2912106513977051
2,29,0.881147563457489,0.2906400263309479
2,30,0.881147563457489,0.2905847728252411
2,31,0.881147563457489,0.2902051508426666
2,32,0.881147563457489,0.2905047237873077
2,33,0.881147563457489,0.2903387248516083
2,34,0.881147563457489,0.2903847396373749
2,35,0.881147563457489,0.2902737259864807
2,36,0.881147563457489,0.2896119356155395
2,37,0.881147563457489,0.2897699177265167
2,38,0.881147563457489,0.2885825932025909
2,39,0.881147563457489,0.2888706624507904
2,40,0.881147563457489,0.2887628674507141
2,41,0.881147563457489,0.2883165776729584
2,42,0.881147563457489,0.2883193790912628
2,43,0.881147563457489,0.288280040025711
2,44,0.881147563457489,0.2879848480224609
2,45,0.881147563457489,0.2881284058094024
2,46,0.881147563457489,0.2882609665393829
2,47,0.881147563457489,0.287375271320343
2,48,0.881147563457489,0.2871806025505066
2,49,0.881147563457489,0.2881017029285431
2,50,0.881147563457489,0.286948412656784
