epoch,loss,val_loss
1,1.0709433555603027,0.9779616594314575
2,1.0040932893753052,0.9662055373191833
3,0.9959321022033691,0.9601286053657532
4,0.9892793297767639,0.9548807740211487
5,0.9819679260253906,0.9484924674034119
6,0.9725503921508789,0.9391771554946899
7,0.958832323551178,0.9255071878433228
8,0.9410668015480042,0.9102660417556763
9,0.9243438243865967,0.8986380696296692
10,0.9120750427246094,0.8912692070007324
11,0.9040413498878479,0.886665940284729
12,0.8987444639205933,0.8836250305175781
13,0.8949714303016663,0.8813860416412354
14,0.8919965624809265,0.8795527219772339
15,0.8893606662750244,0.8778221607208252
16,0.8866990804672241,0.8760284781455994
17,0.8837498426437378,0.8739772439002991
18,0.8802676200866699,0.8713365793228149
19,0.875731885433197,0.8671777844429016
20,0.8691909909248352,0.8604766130447388
21,0.8595730662345886,0.8517037034034729
22,0.8472221493721008,0.8413854241371155
23,0.835708737373352,0.8333171010017395
24,0.8270409107208252,0.8275579214096069
25,0.8203259706497192,0.8229754567146301
26,0.8147298693656921,0.8183202147483826
27,0.8093663454055786,0.8123130202293396
28,0.8031694889068604,0.8046956062316895
29,0.7962289452552795,0.7977846264839172
30,0.7896183729171753,0.7914701700210571
31,0.7833828330039978,0.7855740785598755
32,0.77784663438797,0.7803375720977783
33,0.7733078598976135,0.7759636044502258
34,0.7696424126625061,0.7723284959793091
35,0.7656745910644531,0.767320454120636
36,0.7622137069702148,0.7644597291946411
37,0.759188175201416,0.7585663199424744
38,0.7563551068305969,0.7557660937309265
39,0.7545238137245178,0.7538014650344849
40,0.7530062794685364,0.7521486282348633
41,0.7516531944274902,0.7507456541061401
42,0.7503154277801514,0.7486594319343567
43,0.7487204074859619,0.74661785364151
44,0.7475066781044006,0.7453562617301941
45,0.746439516544342,0.7442211508750916
46,0.7454157471656799,0.7431408762931824
47,0.7444149851799011,0.7421185374259949
48,0.7434028387069702,0.7410876750946045
49,0.7424006462097168,0.7401444315910339
50,0.7413842678070068,0.7391941547393799
