feature,feature_name,max_abs_weight_score
F7,feature_7,1.216238021850586
F2,feature_2,0.9764403104782104
F3,feature_3,0.877538800239563
F6,feature_6,0.8327887058258057
F1,feature_1,0.7889818549156189
F4,feature_4,0.7416180968284607
F8,feature_8,0.6011590957641602
