epoch,loss,val_loss
1,1.2143776416778564,1.0343035459518433
2,1.0770686864852905,0.9407979249954224
3,1.0349302291870117,0.9122849702835083
4,1.0236024856567383,0.9018349051475525
5,1.0194718837738037,0.8966236710548401
6,1.0173100233078003,0.8933366537094116
7,1.0158499479293823,0.8909381031990051
8,1.014681100845337,0.8890034556388855
9,1.0135917663574219,0.8872951865196228
10,1.0124067068099976,0.8856375813484192
11,1.0110169649124146,0.8839097619056702
12,1.0093649625778198,0.8819681406021118
13,1.0073331594467163,0.8797813057899475
14,1.004859209060669,0.8773395419120789
15,1.0018682479858398,0.8745175004005432
16,0.998174250125885,0.8711391091346741
17,0.9935610890388489,0.8670288324356079
18,0.987872838973999,0.8620104193687439
19,0.9811041951179504,0.8558936715126038
20,0.9734273552894592,0.848520815372467
21,0.9651261568069458,0.8399749398231506
22,0.9565505385398865,0.8305918574333191
23,0.9480543732643127,0.8205941319465637
24,0.9399693012237549,0.8102181553840637
25,0.932826042175293,0.8008729219436646
26,0.9269852042198181,0.7939435243606567
27,0.9220666885375977,0.788787305355072
28,0.9178780913352966,0.7844899892807007
29,0.9143127799034119,0.7807189226150513
30,0.9112182259559631,0.7773825526237488
31,0.9084508419036865,0.7744185328483582
32,0.9059545993804932,0.7717939019203186
33,0.9037424921989441,0.769526481628418
34,0.9017540216445923,0.7675420641899109
35,0.8999276757240295,0.7657696008682251
36,0.89821857213974,0.7641732096672058
37,0.896589994430542,0.7627341151237488
38,0.8950175642967224,0.7614250779151917
39,0.8935002684593201,0.7602251768112183
40,0.8920426964759827,0.759131133556366
41,0.8906400799751282,0.7581364512443542
42,0.8892820477485657,0.7572234272956848
43,0.8879550695419312,0.7563678026199341
44,0.8866469860076904,0.7555450797080994
45,0.8853493332862854,0.7547351717948914
46,0.8840600252151489,0.7539268732070923
47,0.8827844262123108,0.7531137466430664
48,0.8815367817878723,0.7522904276847839
49,0.8803298473358154,0.7514516115188599
50,0.8791663646697998,0.7505923509597778
