feature,feature_name,max_abs_weight_score
F6184,feature_6184,0.06024656817317009
F8680,feature_8680,0.059429556131362915
F6875,feature_6875,0.05665504187345505
F1699,feature_1699,0.05631180852651596
F4985,feature_4985,0.055734410881996155
F3235,feature_3235,0.05388019606471062
F6105,feature_6105,0.0537826269865036
F4739,feature_4739,0.053666431456804276
F8353,feature_8353,0.05336758494377136
F883,feature_883,0.05318353325128555
F3803,feature_3803,0.05246815085411072
F8918,feature_8918,0.0524604357779026
F9566,feature_9566,0.052443958818912506
F9875,feature_9875,0.05244329199194908
F8307,feature_8307,0.05221397429704666
F9221,feature_9221,0.052206192165613174
F3767,feature_3767,0.052197251468896866
F6758,feature_6758,0.052123717963695526
F2265,feature_2265,0.05203409120440483
F7927,feature_7927,0.05198296904563904
F265,feature_265,0.051944173872470856
F3520,feature_3520,0.051856689155101776
F5945,feature_5945,0.051828332245349884
F8991,feature_8991,0.05154084041714668
F148,feature_148,0.051355455070734024
F9047,feature_9047,0.05125221237540245
F7740,feature_7740,0.05121935158967972
F7285,feature_7285,0.05108429491519928
F1077,feature_1077,0.05094907805323601
F5290,feature_5290,0.05072935298085213
F3034,feature_3034,0.05060072988271713
F8153,feature_8153,0.05056064948439598
F3596,feature_3596,0.05028399080038071
F5115,feature_5115,0.050270333886146545
F3530,feature_3530,0.050248924642801285
F1928,feature_1928,0.05012816563248634
F7894,feature_7894,0.0501180998980999
F8772,feature_8772,0.05002249777317047
F7967,feature_7967,0.04997850954532623
F9215,feature_9215,0.04985353723168373
F3207,feature_3207,0.04963677003979683
F6852,feature_6852,0.049615323543548584
F5873,feature_5873,0.04952608421444893
F7991,feature_7991,0.04938971996307373
F2240,feature_2240,0.04909072071313858
F6162,feature_6162,0.048954661935567856
F8223,feature_8223,0.048867661505937576
F9847,feature_9847,0.04876578226685524
F4378,feature_4378,0.04870079830288887
F3143,feature_3143,0.04853641241788864
F5068,feature_5068,0.04849863424897194
F6312,feature_6312,0.04847659915685654
F5073,feature_5073,0.04847482219338417
F4706,feature_4706,0.04843403398990631
F3414,feature_3414,0.04842209070920944
F8102,feature_8102,0.04837033897638321
F6335,feature_6335,0.04831891134381294
F9176,feature_9176,0.048291802406311035
F8795,feature_8795,0.04828832298517227
F2581,feature_2581,0.04825214296579361
F5809,feature_5809,0.04814843460917473
F169,feature_169,0.048097558319568634
F9820,feature_9820,0.04801782965660095
F1285,feature_1285,0.0479273721575737
F7725,feature_7725,0.047828707844018936
F5755,feature_5755,0.04780180752277374
F3285,feature_3285,0.047699473798274994
F8259,feature_8259,0.04764088988304138
F9737,feature_9737,0.047635454684495926
F2494,feature_2494,0.04763369634747505
F1467,feature_1467,0.04760816693305969
F4889,feature_4889,0.047525569796562195
F480,feature_480,0.04750487580895424
F9859,feature_9859,0.04745910316705704
F91,feature_91,0.047377005219459534
F6349,feature_6349,0.0473552942276001
F8254,feature_8254,0.04734820872545242
F4725,feature_4725,0.04732469096779823
F6094,feature_6094,0.04722955450415611
F7866,feature_7866,0.047117434442043304
F9431,feature_9431,0.04706699773669243
F7843,feature_7843,0.047065939754247665
F2349,feature_2349,0.04696947708725929
F9329,feature_9329,0.04695488139986992
F3589,feature_3589,0.046701233834028244
F3352,feature_3352,0.0466548390686512
F4475,feature_4475,0.046579647809267044
F692,feature_692,0.04649763181805611
F3332,feature_3332,0.0464688315987587
