epoch,loss,val_loss
1,1.0894933938980103,0.9832316637039185
2,0.9988566040992737,0.9667136073112488
3,0.9919686913490295,0.9635797142982483
4,0.989785373210907,0.9619306921958923
5,0.9884333610534668,0.9609849452972412
6,0.9875193238258362,0.9603515267372131
7,0.9867949485778809,0.9598406553268433
8,0.986139178276062,0.9593350887298584
9,0.9854925870895386,0.9587987065315247
10,0.9848508238792419,0.9581932425498962
11,0.9842141270637512,0.9575775861740112
12,0.983603298664093,0.9569542407989502
13,0.9830244779586792,0.956376314163208
14,0.9824632406234741,0.9557947516441345
15,0.9819045662879944,0.9552029371261597
16,0.9813293814659119,0.9545937776565552
17,0.9807438850402832,0.9539661407470703
18,0.9801091551780701,0.9532554149627686
19,0.9793640971183777,0.9525048136711121
20,0.9784524440765381,0.9514333009719849
21,0.9772429466247559,0.9501445293426514
22,0.9756246209144592,0.9484024047851562
23,0.9735302329063416,0.9463532567024231
24,0.9710482358932495,0.9439201354980469
25,0.9683281183242798,0.9414652585983276
26,0.9656631350517273,0.9390398859977722
27,0.9631999731063843,0.936843991279602
28,0.9610018134117126,0.9351115822792053
29,0.9590984582901001,0.9335530400276184
30,0.9575237035751343,0.9321721196174622
31,0.9561236500740051,0.9310681223869324
32,0.9549810886383057,0.9301503300666809
33,0.9539961814880371,0.9293404817581177
34,0.9531757831573486,0.9286724925041199
35,0.9524117708206177,0.9280648827552795
36,0.9517544507980347,0.9276368618011475
37,0.951104998588562,0.9271723628044128
38,0.9505499601364136,0.9268214702606201
39,0.9499915838241577,0.9262936115264893
40,0.9494215250015259,0.9257678985595703
41,0.9488692879676819,0.9253469109535217
42,0.9482802152633667,0.9248170852661133
43,0.947656512260437,0.924296498298645
44,0.9469512104988098,0.9237801432609558
45,0.9461512565612793,0.9230785369873047
46,0.9452740550041199,0.9223616123199463
47,0.9443101286888123,0.9215421676635742
48,0.9433244466781616,0.9206914901733398
49,0.9423302412033081,0.9198641180992126
50,0.9414025545120239,0.9191157817840576
