feature,feature_name,max_abs_weight_score
F52,feature_53,1.2325108051300049
F60,feature_61,1.0669108629226685
F1,feature_1,1.0004030466079712
F18,feature_19,0.9614289999008179
F64,feature_65,0.9474958181381226
F2,feature_2,0.9197586178779602
F54,feature_55,0.9122704863548279
F5,feature_6,0.8828803300857544
F28,feature_29,0.8764666318893433
F31,feature_32,0.8747735619544983
F44,feature_45,0.8579770922660828
F24,feature_25,0.8348016738891602
F40,feature_41,0.8262077569961548
F7,feature_8,0.8068888187408447
F50,feature_51,0.8038179278373718
F49,feature_50,0.7748140096664429
F67,feature_68,0.772796094417572
F15,feature_16,0.746256411075592
F47,feature_48,0.738722026348114
F59,feature_60,0.7316688299179077
F10,feature_11,0.7113856673240662
