epoch,accuracy,loss
1,0.6234567761421204,0.6916084885597229
2,0.6296296119689941,0.6846016049385071
3,0.6419752836227417,0.6799307465553284
4,0.6419752836227417,0.6739480495452881
5,0.6419752836227417,0.6703874468803406
6,0.6419752836227417,0.6667311191558838
7,0.6419752836227417,0.6600434184074402
8,0.6419752836227417,0.657188892364502
9,0.6419752836227417,0.6551188230514526
10,0.6419752836227417,0.6513075828552246
11,0.6358024477958679,0.6482173800468445
12,0.6419752836227417,0.6426709890365601
13,0.6419752836227417,0.6425023674964905
14,0.6419752836227417,0.6426727175712585
15,0.6296296119689941,0.6444250345230103
16,0.6296296119689941,0.633148193359375
17,0.6419752836227417,0.6349297165870667
18,0.6419752836227417,0.6335834860801697
19,0.6419752836227417,0.63233482837677
20,0.6419752836227417,0.6324479579925537
21,0.6419752836227417,0.6311574578285217
22,0.6419752836227417,0.6315075159072876
23,0.6419752836227417,0.6321308612823486
24,0.6419752836227417,0.6293633580207825
25,0.6419752836227417,0.6291808485984802
26,0.6419752836227417,0.6300674676895142
27,0.6419752836227417,0.6285332441329956
28,0.6419752836227417,0.6302295923233032
29,0.6419752836227417,0.6367074251174927
30,0.6419752836227417,0.6308722496032715
31,0.6419752836227417,0.6331220269203186
32,0.6419752836227417,0.6303853392601013
33,0.6419752836227417,0.6286837458610535
34,0.6419752836227417,0.6298350095748901
35,0.6419752836227417,0.6298872828483582
36,0.6419752836227417,0.6301050782203674
37,0.6419752836227417,0.630103349685669
38,0.6419752836227417,0.631394624710083
39,0.6419752836227417,0.6290591955184937
40,0.6419752836227417,0.6299111843109131
41,0.5123456716537476,0.644656240940094
42,0.6172839403152466,0.6280127763748169
43,0.6419752836227417,0.629028856754303
44,0.6419752836227417,0.6313157677650452
45,0.6419752836227417,0.6298689842224121
46,0.6419752836227417,0.6290500164031982
47,0.6419752836227417,0.6310069561004639
48,0.6419752836227417,0.6300344467163086
49,0.6419752836227417,0.6286988854408264
50,0.6419752836227417,0.6298457384109497
