epoch,accuracy,loss
1,0.5925925970077515,0.6901061534881592
2,0.6234567761421204,0.6871402263641357
3,0.6296296119689941,0.6854888796806335
4,0.6296296119689941,0.6834244728088379
5,0.6296296119689941,0.6803141832351685
6,0.6296296119689941,0.6791917681694031
7,0.6296296119689941,0.6766629219055176
8,0.6296296119689941,0.6745801568031311
9,0.5432098507881165,0.6782117486000061
10,0.5432098507881165,0.6745252013206482
11,0.5802469253540039,0.6701847314834595
12,0.604938268661499,0.6666606664657593
13,0.6296296119689941,0.6628878116607666
14,0.6296296119689941,0.6595069169998169
15,0.6296296119689941,0.656720757484436
16,0.6296296119689941,0.6548441052436829
17,0.6234567761421204,0.6531543731689453
18,0.6296296119689941,0.6501264572143555
19,0.6296296119689941,0.6482599973678589
20,0.6296296119689941,0.647457480430603
21,0.6296296119689941,0.644586980342865
22,0.6296296119689941,0.6415976881980896
23,0.6296296119689941,0.6411142945289612
24,0.6296296119689941,0.6406068205833435
25,0.6296296119689941,0.6395210027694702
26,0.6296296119689941,0.6385461688041687
27,0.6296296119689941,0.6380179524421692
28,0.6296296119689941,0.6382414102554321
29,0.6296296119689941,0.6381937265396118
30,0.6296296119689941,0.6379328370094299
31,0.6296296119689941,0.6370897889137268
32,0.6296296119689941,0.6376106142997742
33,0.6296296119689941,0.6375359892845154
34,0.6296296119689941,0.6373187303543091
35,0.6296296119689941,0.6377688050270081
36,0.6481481194496155,0.6390420198440552
37,0.6296296119689941,0.6350996494293213
38,0.6296296119689941,0.6389452815055847
39,0.6296296119689941,0.635893702507019
40,0.6358024477958679,0.6375221610069275
41,0.6296296119689941,0.637942910194397
42,0.6296296119689941,0.6378365755081177
43,0.6296296119689941,0.6386740207672119
44,0.6296296119689941,0.6372963786125183
45,0.6296296119689941,0.6362795233726501
46,0.6296296119689941,0.6363335847854614
47,0.6296296119689941,0.6353253722190857
48,0.6296296119689941,0.6363166570663452
49,0.6296296119689941,0.63607257604599
50,0.6296296119689941,0.6355811953544617
