epoch,accuracy,loss
1,0.3518518507480621,0.7207431793212891
2,0.3518518507480621,0.7053863406181335
3,0.4691357910633087,0.6960002779960632
4,0.6111111044883728,0.6886349320411682
5,0.654321014881134,0.6825764179229736
6,0.654321014881134,0.677460789680481
7,0.654321014881134,0.6732932925224304
8,0.654321014881134,0.6697670221328735
9,0.654321014881134,0.6660835146903992
10,0.654321014881134,0.6627342700958252
11,0.654321014881134,0.6587315797805786
12,0.654321014881134,0.6544931530952454
13,0.654321014881134,0.6513803005218506
14,0.654321014881134,0.6476117372512817
15,0.654321014881134,0.6432945132255554
16,0.654321014881134,0.6392457485198975
17,0.654321014881134,0.6358271837234497
18,0.654321014881134,0.6324344277381897
19,0.654321014881134,0.6291137933731079
20,0.654321014881134,0.6280004382133484
21,0.654321014881134,0.6247433423995972
22,0.654321014881134,0.6218563914299011
23,0.654321014881134,0.6200592517852783
24,0.654321014881134,0.6187336444854736
25,0.654321014881134,0.6172529458999634
26,0.654321014881134,0.6172872185707092
27,0.654321014881134,0.6159801483154297
28,0.654321014881134,0.6153113842010498
29,0.654321014881134,0.6142339110374451
30,0.654321014881134,0.6139166355133057
31,0.654321014881134,0.6132782697677612
32,0.654321014881134,0.6130640506744385
33,0.654321014881134,0.6132463812828064
34,0.654321014881134,0.611871063709259
35,0.654321014881134,0.6116713285446167
36,0.654321014881134,0.6114950180053711
37,0.654321014881134,0.6108298301696777
38,0.654321014881134,0.6118049621582031
39,0.654321014881134,0.6103408336639404
40,0.654321014881134,0.609997570514679
41,0.654321014881134,0.6098837852478027
42,0.654321014881134,0.610482931137085
43,0.654321014881134,0.6094484925270081
44,0.654321014881134,0.6115905046463013
45,0.654321014881134,0.6105279326438904
46,0.6604938507080078,0.614267110824585
47,0.5740740895271301,0.6159076690673828
48,0.654321014881134,0.6106012463569641
49,0.654321014881134,0.6092050671577454
50,0.654321014881134,0.6091570258140564
