epoch,loss,val_loss
1,1.0383330583572388,0.9176696538925171
2,1.011209487915039,0.9158895611763
3,1.008731484413147,0.914616584777832
4,1.0061039924621582,0.9112762212753296
5,0.9989097714424133,0.8988235592842102
6,0.9721654653549194,0.8619122505187988
7,0.9238741397857666,0.8249046802520752
8,0.8919640779495239,0.8104708194732666
9,0.8778926730155945,0.8017935752868652
10,0.8672307729721069,0.7927005290985107
11,0.8559262752532959,0.7820345759391785
12,0.8437036871910095,0.7710408568382263
13,0.8319486379623413,0.7615287899971008
14,0.8220080733299255,0.754121720790863
15,0.8136719465255737,0.7483152151107788
16,0.8065071105957031,0.7433687448501587
17,0.80013507604599,0.7385502457618713
18,0.7942818403244019,0.733482301235199
19,0.7889043688774109,0.7277766466140747
20,0.7839372754096985,0.7207398414611816
21,0.7791140675544739,0.7119286060333252
22,0.7741213440895081,0.7021335959434509
23,0.7688916921615601,0.6930359601974487
24,0.7635701298713684,0.6851679682731628
25,0.7581528425216675,0.6772732138633728
26,0.7514486312866211,0.6629197001457214
27,0.7410425543785095,0.6476312875747681
28,0.7284894585609436,0.6335655450820923
29,0.7175480127334595,0.6227684617042542
30,0.7086310386657715,0.6145961284637451
31,0.701143741607666,0.6078478097915649
32,0.6947143077850342,0.6021289825439453
33,0.6891371011734009,0.5973138809204102
34,0.6842440962791443,0.5932706594467163
35,0.679916501045227,0.5897865891456604
36,0.6760672926902771,0.5866560339927673
37,0.6726123690605164,0.5837416052818298
38,0.6694616675376892,0.5809736251831055
39,0.6665326356887817,0.5783243775367737
40,0.6637626886367798,0.5757719278335571
41,0.6611193418502808,0.5732753276824951
42,0.6586002707481384,0.5707916617393494
43,0.6562167406082153,0.5683010816574097
44,0.6539599895477295,0.5657892227172852
45,0.651791512966156,0.5632555484771729
46,0.649658203125,0.5607747435569763
47,0.6475560665130615,0.5585246682167053
48,0.6455492973327637,0.5565990805625916
49,0.6436953544616699,0.5549366474151611
50,0.6420165300369263,0.5534536242485046
