epoch,accuracy,loss
1,0.604938268661499,0.6953140497207642
2,0.6296296119689941,0.6772116422653198
3,0.6172839403152466,0.666708767414093
4,0.6172839403152466,0.6589252352714539
5,0.6172839403152466,0.6529466509819031
6,0.6234567761421204,0.647919774055481
7,0.6234567761421204,0.6433860659599304
8,0.6234567761421204,0.6400811076164246
9,0.5802469253540039,0.6413021683692932
10,0.5617284178733826,0.6425466537475586
11,0.5987654328346252,0.6399514079093933
12,0.6296296119689941,0.6344468593597412
13,0.6234567761421204,0.634404182434082
14,0.6234567761421204,0.6335426568984985
15,0.6234567761421204,0.6361244916915894
16,0.6234567761421204,0.6326615214347839
17,0.6296296119689941,0.6305164694786072
18,0.6296296119689941,0.6289674043655396
19,0.6296296119689941,0.6296024322509766
20,0.6296296119689941,0.6291210055351257
21,0.6296296119689941,0.6279751062393188
22,0.6296296119689941,0.6267885565757751
23,0.6296296119689941,0.6282556653022766
24,0.6234567761421204,0.6286535859107971
25,0.6296296119689941,0.6284030675888062
26,0.6296296119689941,0.6250007152557373
27,0.6296296119689941,0.6242777705192566
28,0.6296296119689941,0.6243166327476501
29,0.6296296119689941,0.6235800385475159
30,0.6296296119689941,0.6234081983566284
31,0.6358024477958679,0.6247981190681458
32,0.6296296119689941,0.6225789785385132
33,0.6296296119689941,0.6216219067573547
34,0.6296296119689941,0.6240406036376953
35,0.6296296119689941,0.6204966306686401
36,0.6358024477958679,0.6211211681365967
37,0.6358024477958679,0.6180629730224609
38,0.6296296119689941,0.6207730174064636
39,0.6296296119689941,0.6192278265953064
40,0.6419752836227417,0.6201424598693848
41,0.6419752836227417,0.6187112331390381
42,0.6419752836227417,0.618566632270813
43,0.6419752836227417,0.6192654967308044
44,0.6419752836227417,0.6197318434715271
45,0.6419752836227417,0.6195784211158752
46,0.6419752836227417,0.6175599694252014
47,0.6419752836227417,0.6181765198707581
48,0.6419752836227417,0.6168094277381897
49,0.6419752836227417,0.6160710453987122
50,0.6419752836227417,0.6166800260543823
