epoch,accuracy,loss
1,0.5987654328346252,0.716279923915863
2,0.6111111044883728,0.6966001987457275
3,0.6111111044883728,0.6851216554641724
4,0.6111111044883728,0.6839427351951599
5,0.6172839403152466,0.681821882724762
6,0.6172839403152466,0.6789489984512329
7,0.6172839403152466,0.6777899265289307
8,0.5432098507881165,0.6764796376228333
9,0.6296296119689941,0.6728203892707825
10,0.6172839403152466,0.6712582111358643
11,0.6172839403152466,0.6701838374137878
12,0.6172839403152466,0.6649639010429382
13,0.6172839403152466,0.666534960269928
14,0.6172839403152466,0.6665078401565552
15,0.6172839403152466,0.6606130003929138
16,0.6172839403152466,0.6588302254676819
17,0.6172839403152466,0.6567506194114685
18,0.6172839403152466,0.6554496884346008
19,0.6172839403152466,0.654220700263977
20,0.6172839403152466,0.6538646817207336
21,0.6172839403152466,0.6526029109954834
22,0.6172839403152466,0.6513921618461609
23,0.6172839403152466,0.6530709266662598
24,0.6172839403152466,0.6514523029327393
25,0.6172839403152466,0.6499425768852234
26,0.6172839403152466,0.6493735313415527
27,0.6172839403152466,0.6491720676422119
28,0.6172839403152466,0.6489025950431824
29,0.6172839403152466,0.6479166150093079
30,0.6172839403152466,0.6477460265159607
31,0.6172839403152466,0.6477600932121277
32,0.6172839403152466,0.6470856666564941
33,0.6172839403152466,0.6479027271270752
34,0.6172839403152466,0.6465117335319519
35,0.6172839403152466,0.6443111300468445
36,0.5617284178733826,0.6509857773780823
37,0.5740740895271301,0.6519673466682434
38,0.5740740895271301,0.6535437107086182
39,0.5740740895271301,0.6504974961280823
40,0.5740740895271301,0.6492331624031067
41,0.604938268661499,0.6475686430931091
42,0.6172839403152466,0.6461828947067261
43,0.6172839403152466,0.6462863087654114
44,0.6172839403152466,0.6464056372642517
45,0.6172839403152466,0.6463075280189514
46,0.6172839403152466,0.6476471424102783
47,0.6172839403152466,0.6471747159957886
48,0.6172839403152466,0.6455386281013489
49,0.6172839403152466,0.6459476351737976
50,0.6172839403152466,0.6456372737884521
