epoch,accuracy,loss
1,0.3765432238578796,0.7051058411598206
2,0.5061728358268738,0.6920421123504639
3,0.6358024477958679,0.6819121837615967
4,0.6358024477958679,0.6765624284744263
5,0.6481481194496155,0.6695284247398376
6,0.6481481194496155,0.6631842255592346
7,0.6481481194496155,0.6582044959068298
8,0.6481481194496155,0.654491126537323
9,0.6481481194496155,0.6533821821212769
10,0.6419752836227417,0.6504017114639282
11,0.6481481194496155,0.6480145454406738
12,0.6481481194496155,0.6461079716682434
13,0.6419752836227417,0.6432919502258301
14,0.6481481194496155,0.6417099833488464
15,0.6481481194496155,0.6391821503639221
16,0.6481481194496155,0.6377545595169067
17,0.6481481194496155,0.6372635960578918
18,0.6481481194496155,0.6332820653915405
19,0.6481481194496155,0.6329026818275452
20,0.6481481194496155,0.632727324962616
21,0.6481481194496155,0.6357008814811707
22,0.6481481194496155,0.6326501965522766
23,0.6481481194496155,0.6325547695159912
24,0.6481481194496155,0.6321883201599121
25,0.6481481194496155,0.6337882876396179
26,0.6481481194496155,0.6316699385643005
27,0.6481481194496155,0.6306599974632263
28,0.6481481194496155,0.6304367184638977
29,0.6481481194496155,0.6299252510070801
30,0.6481481194496155,0.629382312297821
31,0.6481481194496155,0.6290596723556519
32,0.6481481194496155,0.6298137307167053
33,0.6481481194496155,0.6286015510559082
34,0.6481481194496155,0.6283595561981201
35,0.6481481194496155,0.6276134252548218
36,0.6481481194496155,0.6288190484046936
37,0.6481481194496155,0.6279906630516052
38,0.6481481194496155,0.6281824707984924
39,0.6481481194496155,0.6278241276741028
40,0.6481481194496155,0.627720832824707
41,0.6481481194496155,0.62764573097229
42,0.6481481194496155,0.6268468499183655
43,0.6481481194496155,0.6260481476783752
44,0.6481481194496155,0.6272790431976318
45,0.6481481194496155,0.6272502541542053
46,0.6481481194496155,0.628841757774353
47,0.6481481194496155,0.6278068423271179
48,0.6481481194496155,0.6263364553451538
49,0.6481481194496155,0.6258848309516907
50,0.6481481194496155,0.6256213784217834
