feature,feature_name,max_abs_weight_score
F10,feature_10,0.6879311203956604
F30,feature_30,0.5747129917144775
F25,feature_25,0.5687586069107056
F3,feature_3,0.5051833987236023
F1,feature_1,0.48392194509506226
F29,feature_29,0.46373501420021057
F4,feature_4,0.4395579695701599
F5,feature_5,0.4249117076396942
F26,feature_26,0.4092790484428406
F21,feature_21,0.3975552022457123
F24,feature_24,0.3811015486717224
F9,feature_9,0.37879514694213867
F28,feature_28,0.3741813600063324
F27,feature_27,0.3527972400188446
F23,feature_23,0.349158376455307
F6,feature_6,0.34784996509552
F20,feature_20,0.34257927536964417
F22,feature_22,0.3420276343822479
