feature,feature_name,max_abs_weight_score
F1,feature_1,1.2859584093093872
F60,feature_61,1.088141918182373
F39,feature_40,1.0578699111938477
F63,feature_64,0.9756917953491211
F32,feature_33,0.9455987215042114
F31,feature_32,0.9223352670669556
F55,feature_56,0.9218791723251343
F20,feature_21,0.9120658040046692
F17,feature_18,0.8968170881271362
F28,feature_29,0.8942294716835022
F34,feature_35,0.8856068849563599
F43,feature_44,0.8708656430244446
F53,feature_54,0.7953371405601501
F13,feature_14,0.7850460410118103
