epoch,accuracy,loss
1,0.8852459192276001,0.39104899764060974
2,0.8852459192276001,0.3236936032772064
3,0.8852459192276001,0.2958237826824188
4,0.8852459192276001,0.2817612290382385
5,0.8852459192276001,0.2776575982570648
6,0.8852459192276001,0.2751566469669342
7,0.8852459192276001,0.27275973558425903
8,0.8852459192276001,0.2714683711528778
9,0.8852459192276001,0.27070412039756775
10,0.8852459192276001,0.26988011598587036
11,0.8852459192276001,0.2689993679523468
12,0.8852459192276001,0.2684692144393921
13,0.8852459192276001,0.2687672972679138
14,0.8852459192276001,0.26775088906288147
15,0.8852459192276001,0.2678867280483246
16,0.8852459192276001,0.2673238217830658
17,0.8852459192276001,0.2678450345993042
18,0.8852459192276001,0.26675286889076233
19,0.8852459192276001,0.2671148478984833
20,0.8852459192276001,0.2667069435119629
21,0.8852459192276001,0.2666226625442505
22,0.8852459192276001,0.2664624750614166
23,0.8852459192276001,0.2660340368747711
24,0.8852459192276001,0.26664218306541443
25,0.8852459192276001,0.26622796058654785
26,0.8852459192276001,0.2664462625980377
27,0.8852459192276001,0.2662743031978607
28,0.8852459192276001,0.2661934494972229
29,0.8852459192276001,0.26563650369644165
30,0.8852459192276001,0.26608026027679443
31,0.8852459192276001,0.26548251509666443
32,0.8852459192276001,0.26561570167541504
33,0.8852459192276001,0.26582470536231995
34,0.8852459192276001,0.26586222648620605
35,0.8852459192276001,0.2654849588871002
36,0.8852459192276001,0.26506170630455017
37,0.8852459192276001,0.2649734914302826
38,0.8852459192276001,0.26499617099761963
39,0.8852459192276001,0.2656192183494568
40,0.8852459192276001,0.2648758888244629
41,0.8852459192276001,0.26486581563949585
42,0.8852459192276001,0.2652614414691925
43,0.8852459192276001,0.26459968090057373
44,0.8852459192276001,0.26515206694602966
45,0.8852459192276001,0.2644276022911072
46,0.8852459192276001,0.26469624042510986
47,0.8852459192276001,0.2647292912006378
48,0.8852459192276001,0.26488831639289856
49,0.8852459192276001,0.26514527201652527
50,0.8852459192276001,0.26428502798080444
