epoch,loss
1,1.2264552116394043
2,1.0697569847106934
3,1.0245370864868164
4,1.011042833328247
5,1.0072698593139648
6,1.0058507919311523
7,1.0040841102600098
8,1.0032086372375488
9,1.0021839141845703
10,1.00046968460083
11,0.9987948536872864
12,0.9968494772911072
13,0.9947633743286133
14,0.9918567538261414
15,0.988425612449646
16,0.9843855500221252
17,0.9802988171577454
18,0.9743333458900452
19,0.9681101441383362
20,0.9600698351860046
21,0.9519914388656616
22,0.9416745901107788
23,0.932426929473877
24,0.9216688275337219
25,0.9105334281921387
26,0.8992538452148438
27,0.8881049752235413
28,0.8791288733482361
29,0.8696978688240051
30,0.8621760606765747
31,0.8547618985176086
32,0.849602222442627
33,0.8438053727149963
34,0.8395518064498901
35,0.8356752991676331
36,0.8324772715568542
37,0.8287829756736755
38,0.8264221549034119
39,0.8233416080474854
40,0.8212652206420898
41,0.8185840845108032
42,0.8159984350204468
43,0.814248263835907
44,0.8114452958106995
45,0.8095386624336243
46,0.8073199987411499
47,0.805162250995636
48,0.8037829399108887
49,0.8012412786483765
50,0.7994840145111084
