epoch,accuracy,loss,val_accuracy,val_loss
1,0.8752860426902771,0.4427543878555298,0.8775510191917419,0.3302420675754547
2,0.8752860426902771,0.34906914830207825,0.8775510191917419,0.2979702055454254
3,0.8752860426902771,0.3257412910461426,0.8775510191917419,0.2768114507198334
4,0.8752860426902771,0.30374130606651306,0.8775510191917419,0.2586258351802826
5,0.8752860426902771,0.2856464982032776,0.8775510191917419,0.24738916754722595
6,0.8752860426902771,0.2745305895805359,0.8775510191917419,0.24339090287685394
7,0.8752860426902771,0.2681058943271637,0.8775510191917419,0.24170991778373718
8,0.8752860426902771,0.26328739523887634,0.8775510191917419,0.24086591601371765
9,0.8752860426902771,0.25981441140174866,0.8775510191917419,0.24047774076461792
10,0.8752860426902771,0.256598562002182,0.8775510191917419,0.23990164697170258
11,0.8752860426902771,0.25391852855682373,0.8775510191917419,0.2395845651626587
12,0.8752860426902771,0.2512883245944977,0.8775510191917419,0.23915493488311768
13,0.8752860426902771,0.2489798218011856,0.8775510191917419,0.23889024555683136
14,0.8752860426902771,0.24683912098407745,0.8775510191917419,0.23893985152244568
15,0.8764302134513855,0.24474671483039856,0.8775510191917419,0.2386060208082199
16,0.8764302134513855,0.24293440580368042,0.8775510191917419,0.23859989643096924
17,0.8764302134513855,0.2410374879837036,0.8775510191917419,0.2385978251695633
18,0.8775743842124939,0.2392973154783249,0.8775510191917419,0.23882313072681427
19,0.8810068368911743,0.23770181834697723,0.8775510191917419,0.23886419832706451
20,0.8810068368911743,0.2361023873090744,0.8775510191917419,0.23928648233413696
21,0.8798627257347107,0.23475606739521027,0.8775510191917419,0.23976650834083557
22,0.8810068368911743,0.2332039773464203,0.8775510191917419,0.23984035849571228
23,0.8821510076522827,0.2318619191646576,0.8775510191917419,0.2401801198720932
24,0.8832951784133911,0.2303028404712677,0.8775510191917419,0.24000969529151917
25,0.8844393491744995,0.2289847582578659,0.8775510191917419,0.239924356341362
26,0.8832951784133911,0.22768144309520721,0.8775510191917419,0.24036940932273865
27,0.8844393491744995,0.22622117400169373,0.8775510191917419,0.24129632115364075
28,0.8855835199356079,0.22467687726020813,0.8775510191917419,0.24103578925132751
29,0.8878718614578247,0.22334332764148712,0.8775510191917419,0.24164994060993195
30,0.8878718614578247,0.2219776064157486,0.8775510191917419,0.24192455410957336
31,0.8878718614578247,0.2206108570098877,0.8673469424247742,0.2426825761795044
32,0.8867276906967163,0.21936632692813873,0.8673469424247742,0.24288862943649292
33,0.8867276906967163,0.21792398393154144,0.8673469424247742,0.24334706366062164
34,0.8878718614578247,0.21647614240646362,0.8673469424247742,0.2440287470817566
35,0.8890160322189331,0.2152484506368637,0.8673469424247742,0.24376219511032104
36,0.8890160322189331,0.21389234066009521,0.8673469424247742,0.24475422501564026
37,0.8913043737411499,0.21254724264144897,0.8673469424247742,0.2443009465932846
38,0.8924484848976135,0.21122872829437256,0.8673469424247742,0.24447299540042877
39,0.8947368264198303,0.20993469655513763,0.8673469424247742,0.24450980126857758
40,0.8958809971809387,0.20862464606761932,0.8673469424247742,0.24499227106571198
41,0.8958809971809387,0.20720817148685455,0.8673469424247742,0.24489594995975494
42,0.8970251679420471,0.20577889680862427,0.8775510191917419,0.24499212205410004
43,0.8993135094642639,0.20455047488212585,0.8775510191917419,0.24536928534507751
44,0.9027460217475891,0.2028220295906067,0.8775510191917419,0.24624314904212952
45,0.9016018509864807,0.20196983218193054,0.8775510191917419,0.2466864436864853
46,0.9027460217475891,0.20031802356243134,0.8775510191917419,0.2467288374900818
47,0.9050343036651611,0.19958843290805817,0.8775510191917419,0.24635474383831024
48,0.9050343036651611,0.19836123287677765,0.8673469424247742,0.24702656269073486
49,0.9050343036651611,0.19752657413482666,0.8673469424247742,0.2489752471446991
50,0.9084668159484863,0.19607847929000854,0.8673469424247742,0.24887335300445557
