epoch,loss,val_loss
1,1.113821268081665,1.045120120048523
2,1.0069169998168945,1.0322705507278442
3,0.9997043609619141,1.0289033651351929
4,0.9966230988502502,1.0252004861831665
5,0.9935104250907898,1.0209063291549683
6,0.9901959300041199,1.0159707069396973
7,0.9859581589698792,1.0077968835830688
8,0.9789628982543945,0.9943625330924988
9,0.966361939907074,0.9696398973464966
10,0.9441602826118469,0.9362692832946777
11,0.9182908535003662,0.9072111248970032
12,0.8979082107543945,0.8881586194038391
13,0.8846146464347839,0.8758942484855652
14,0.8752725720405579,0.86631840467453
15,0.8672558069229126,0.8575212955474854
16,0.859076201915741,0.8483151197433472
17,0.849871039390564,0.8376926183700562
18,0.8391506671905518,0.8252723813056946
19,0.8270518183708191,0.8120393753051758
20,0.8144901990890503,0.7998884320259094
21,0.8029484152793884,0.7900531888008118
22,0.793476939201355,0.7827043533325195
23,0.7859313488006592,0.7770999073982239
24,0.7797990441322327,0.7726178765296936
25,0.7746524810791016,0.768921434879303
26,0.7703021168708801,0.7658083438873291
27,0.7666106224060059,0.7631388306617737
28,0.7634202241897583,0.7607671022415161
29,0.7606105804443359,0.758587658405304
30,0.7580847144126892,0.7565405964851379
31,0.7557674050331116,0.7546006441116333
32,0.7536031007766724,0.7527640461921692
33,0.7515526413917542,0.7510305047035217
34,0.7495839595794678,0.7493917346000671
35,0.7476668357849121,0.7478329539299011
36,0.7457774877548218,0.7463396787643433
37,0.7439026832580566,0.7448973059654236
38,0.742038905620575,0.7434843182563782
39,0.7401922941207886,0.7420771718025208
40,0.738375723361969,0.7406657338142395
41,0.7366016507148743,0.7392589449882507
42,0.7348757386207581,0.737872302532196
43,0.7331991195678711,0.7365138530731201
44,0.7315707802772522,0.7351787090301514
45,0.7299883365631104,0.7338552474975586
46,0.7284467220306396,0.7325348258018494
47,0.7269397974014282,0.7312148809432983
48,0.7254583835601807,0.7298924326896667
49,0.7239930033683777,0.7285641431808472
50,0.7225346565246582,0.7272324562072754
