epoch,loss,val_loss
1,1.0922183990478516,0.969049870967865
2,1.0090245008468628,0.9564984440803528
3,1.0018537044525146,0.9532492756843567
4,0.9988452196121216,0.951106607913971
5,0.9965329766273499,0.949173629283905
6,0.994441568851471,0.947282075881958
7,0.9924582242965698,0.9454235434532166
8,0.9904765486717224,0.9434646964073181
9,0.9883432984352112,0.9412524104118347
10,0.9857872724533081,0.9385064244270325
11,0.9824528694152832,0.9348799586296082
12,0.9780566096305847,0.9302941560745239
13,0.9724809527397156,0.9247201085090637
14,0.9661389589309692,0.9187010526657104
15,0.9596325159072876,0.9131643772125244
16,0.9533292055130005,0.9077538251876831
17,0.9477398991584778,0.9032193422317505
18,0.9430356621742249,0.8997422456741333
19,0.9390257000923157,0.8964827060699463
20,0.9357356429100037,0.8939213156700134
21,0.9329387545585632,0.891586184501648
22,0.9305028319358826,0.8897743225097656
23,0.9283479452133179,0.8883124589920044
24,0.9264705181121826,0.8864737749099731
25,0.9246566295623779,0.8851944804191589
26,0.9230864644050598,0.8837727308273315
27,0.9216296076774597,0.8823829889297485
28,0.9202656745910645,0.8814862370491028
29,0.9189501404762268,0.8801525235176086
30,0.9176729917526245,0.8787074685096741
31,0.916408896446228,0.8775894641876221
32,0.9151363372802734,0.8765695691108704
33,0.9138003587722778,0.8757953643798828
34,0.9124553203582764,0.8745125532150269
35,0.9109386205673218,0.8730998635292053
36,0.9094318151473999,0.8717923164367676
37,0.9079005122184753,0.8707762956619263
38,0.9063528776168823,0.8699643015861511
39,0.9046887159347534,0.8687757849693298
40,0.9031352996826172,0.8675196170806885
41,0.901611864566803,0.86614990234375
42,0.9001702070236206,0.8651678562164307
43,0.8988489508628845,0.8644555807113647
44,0.8977665901184082,0.863696813583374
45,0.8967481851577759,0.8632092475891113
46,0.8959271311759949,0.8627339601516724
47,0.8951852321624756,0.8623685836791992
48,0.8945578336715698,0.861907422542572
49,0.8938911557197571,0.8616978526115417
50,0.8933342695236206,0.8614633083343506
