feature,feature_name,max_abs_weight_score
F9,feature_9,0.8228071654527256
F13,feature_13,0.7838002034317001
F11,feature_11,0.7492337319268423
F7,feature_7,0.7315012483282273
F12,feature_12,0.6912512916510452
F3,feature_3,0.6869967055384439
F10,feature_10,0.6465205654223712
