feature,feature_name,max_abs_weight_score
F55,feature_56,1.320434331893921
F7,feature_8,1.175686240196228
F63,feature_64,1.124761700630188
F20,feature_21,1.040302038192749
F27,feature_28,0.9814317226409912
F6,feature_7,0.9463756680488586
F18,feature_19,0.9315276145935059
F15,feature_16,0.8789516687393188
F35,feature_36,0.8549187183380127
F38,feature_39,0.8522133231163025
F44,feature_45,0.845783531665802
F28,feature_29,0.7989639043807983
F66,feature_67,0.7949827909469604
F41,feature_42,0.7917189598083496
