feature,feature_name,max_abs_weight_score
F1,feature_1,1.2953221797943115
F52,feature_53,1.2543978691101074
F28,feature_29,1.150985598564148
F38,feature_39,1.1010090112686157
F29,feature_30,1.0376325845718384
F10,feature_11,0.9615976214408875
F64,feature_65,0.9432305693626404
F44,feature_45,0.9282827973365784
F2,feature_2,0.9248234033584595
F48,feature_49,0.888183057308197
F63,feature_64,0.8769515752792358
F67,feature_68,0.8637911081314087
F50,feature_51,0.8474475741386414
F7,feature_8,0.8368942737579346
F32,feature_33,0.8221571445465088
F33,feature_34,0.8167735934257507
F12,feature_13,0.8125095367431641
F37,feature_38,0.7816237807273865
F39,feature_40,0.7806652784347534
F25,feature_26,0.7744866013526917
F35,feature_36,0.761231005191803
F13,feature_14,0.7461106777191162
F57,feature_58,0.7419993281364441
F31,feature_32,0.7417809963226318
F46,feature_47,0.7172269225120544
F34,feature_35,0.7133162021636963
F60,feature_61,0.7125146389007568
F9,feature_10,0.7075290679931641
F16,feature_17,0.6954011917114258
F42,feature_43,0.6908603310585022
F11,feature_12,0.6907718181610107
F53,feature_54,0.6901588439941406
F49,feature_50,0.6737838387489319
F15,feature_16,0.6669206619262695
F24,feature_25,0.6571944355964661
F61,feature_62,0.6566173434257507
F26,feature_27,0.6562402844429016
F51,feature_52,0.6506171226501465
F54,feature_55,0.6502914428710938
F19,feature_20,0.6410428881645203
F41,feature_42,0.6314476728439331
