feature,feature_name,max_abs_weight_score
F179,feature_179,0.2930234968662262
F269,feature_269,0.2901531159877777
F41,feature_41,0.27684932947158813
F178,feature_178,0.26726147532463074
F259,feature_259,0.259739488363266
F279,feature_279,0.2588042914867401
F219,feature_219,0.25199267268180847
F2,feature_2,0.2389412224292755
F218,feature_218,0.23264002799987793
F189,feature_189,0.23111896216869354
F267,feature_267,0.22821785509586334
F212,feature_212,0.22793468832969666
F172,feature_172,0.22789335250854492
F77,feature_77,0.22229549288749695
F268,feature_268,0.22229476273059845
F193,feature_193,0.22119031846523285
F249,feature_249,0.2131473869085312
F66,feature_66,0.21178025007247925
F271,feature_271,0.2112344354391098
F262,feature_262,0.20975090563297272
F78,feature_78,0.20954027771949768
F272,feature_272,0.20829908549785614
F188,feature_188,0.20690470933914185
F54,feature_54,0.20686152577400208
F42,feature_42,0.2048201858997345
F29,feature_29,0.20334774255752563
F199,feature_199,0.20146594941616058
F182,feature_182,0.19917161762714386
F252,feature_252,0.19792181253433228
F148,feature_148,0.19514302909374237
F16,feature_16,0.1918252408504486
F30,feature_30,0.1917436569929123
F257,feature_257,0.1894693225622177
F233,feature_233,0.1885482221841812
F258,feature_258,0.1878792941570282
F171,feature_171,0.18782895803451538
F278,feature_278,0.18706122040748596
F129,feature_129,0.18660447001457214
F13,feature_13,0.18568414449691772
F136,feature_136,0.18512678146362305
F69,feature_69,0.18508484959602356
F169,feature_169,0.1844377964735031
F263,feature_263,0.18396607041358948
F177,feature_177,0.18272604048252106
F202,feature_202,0.18245212733745575
F33,feature_33,0.1808614432811737
F242,feature_242,0.18084971606731415
F232,feature_232,0.180373415350914
F197,feature_197,0.177432581782341
F18,feature_18,0.17604075372219086
F64,feature_64,0.17571507394313812
F191,feature_191,0.17476998269557953
F209,feature_209,0.17414312064647675
F141,feature_141,0.17397849261760712
F5,feature_5,0.17367814481258392
F9,feature_9,0.17327934503555298
