feature,feature_name,max_abs_weight_score
F41,feature_41,0.5452182292938232
F53,feature_53,0.5436468720436096
F61,feature_61,0.5106508731842041
F16,feature_16,0.4813550114631653
F6,feature_6,0.4618960916996002
F67,feature_67,0.45527753233909607
F68,feature_68,0.44469010829925537
F38,feature_38,0.43997716903686523
F23,feature_23,0.43956080079078674
F32,feature_32,0.4394761919975281
F77,feature_77,0.43462851643562317
F63,feature_63,0.42747706174850464
F58,feature_58,0.425673246383667
F4,feature_4,0.42502567172050476
F72,feature_72,0.4150862693786621
F46,feature_46,0.4087178707122803
F15,feature_15,0.4083927273750305
F45,feature_45,0.4078969657421112
F26,feature_26,0.405284583568573
F18,feature_18,0.40078336000442505
F59,feature_59,0.3917213976383209
F51,feature_51,0.3881722688674927
F33,feature_33,0.3835935890674591
F54,feature_54,0.3813406825065613
F22,feature_22,0.37965330481529236
F17,feature_17,0.37955039739608765
F25,feature_25,0.3783603310585022
F12,feature_12,0.3762882351875305
F76,feature_76,0.37445732951164246
F47,feature_47,0.3724752962589264
F5,feature_5,0.3717269003391266
F73,feature_73,0.3700793385505676
F42,feature_42,0.3700602352619171
F8,feature_8,0.36839598417282104
F37,feature_37,0.36605769395828247
F71,feature_71,0.36293449997901917
F65,feature_65,0.3608185350894928
F64,feature_64,0.3600887358188629
F24,feature_24,0.35841426253318787
F35,feature_35,0.35821565985679626
F44,feature_44,0.3576681315898895
F7,feature_7,0.3567676246166229
F3,feature_3,0.34929895401000977
F13,feature_13,0.34437116980552673
F60,feature_60,0.341579407453537
F39,feature_39,0.33993932604789734
F55,feature_55,0.3392810523509979
F36,feature_36,0.33881813287734985
F28,feature_28,0.33700045943260193
F40,feature_40,0.33525392413139343
F31,feature_31,0.33257952332496643
F70,feature_70,0.3306732177734375
F30,feature_30,0.3284977376461029
F49,feature_49,0.32738709449768066
F57,feature_57,0.32727718353271484
F27,feature_27,0.32502153515815735
F11,feature_11,0.3231450617313385
F69,feature_69,0.3229202926158905
F34,feature_34,0.31497645378112793
F75,feature_75,0.3115408718585968
F9,feature_9,0.31068921089172363
F48,feature_48,0.3091610372066498
