epoch,accuracy,loss
1,0.9549180269241333,0.5025044083595276
2,0.9549180269241333,0.35599425435066223
3,0.9549180269241333,0.25551629066467285
4,0.9549180269241333,0.20025816559791565
5,0.9549180269241333,0.1757616251707077
6,0.9549180269241333,0.16573204100131989
7,0.9549180269241333,0.16114971041679382
8,0.9549180269241333,0.15827594697475433
9,0.9549180269241333,0.15634894371032715
10,0.9549180269241333,0.15442533791065216
11,0.9549180269241333,0.15372440218925476
12,0.9549180269241333,0.15196605026721954
13,0.9549180269241333,0.15124505758285522
14,0.9549180269241333,0.1505359560251236
15,0.9549180269241333,0.1505323350429535
16,0.9549180269241333,0.14898350834846497
17,0.9549180269241333,0.1488904356956482
18,0.9549180269241333,0.15127043426036835
19,0.9549180269241333,0.14806607365608215
20,0.9549180269241333,0.14765454828739166
21,0.9549180269241333,0.14787407219409943
22,0.9549180269241333,0.1474929004907608
23,0.9549180269241333,0.1467791646718979
24,0.9549180269241333,0.1471538245677948
25,0.9549180269241333,0.14664848148822784
26,0.9549180269241333,0.1459185779094696
27,0.9549180269241333,0.14598503708839417
28,0.9549180269241333,0.14588643610477448
29,0.9549180269241333,0.1455625742673874
30,0.9549180269241333,0.14513638615608215
31,0.9549180269241333,0.1448899656534195
32,0.9549180269241333,0.14516155421733856
33,0.9549180269241333,0.14506754279136658
34,0.9549180269241333,0.14518827199935913
35,0.9549180269241333,0.14404772222042084
36,0.9549180269241333,0.1441066861152649
37,0.9549180269241333,0.14368635416030884
38,0.9549180269241333,0.14391936361789703
39,0.9549180269241333,0.14356879889965057
40,0.9549180269241333,0.14332331717014313
41,0.9549180269241333,0.143517404794693
42,0.9549180269241333,0.14313164353370667
43,0.9549180269241333,0.14279429614543915
44,0.9549180269241333,0.14337503910064697
45,0.9549180269241333,0.14247950911521912
46,0.9549180269241333,0.14264114201068878
47,0.9549180269241333,0.14255307614803314
48,0.9549180269241333,0.14220111072063446
49,0.9549180269241333,0.14276570081710815
50,0.9549180269241333,0.1414961963891983
