epoch,accuracy,loss
1,0.9098360538482666,0.575294554233551
2,0.9549180269241333,0.427986204624176
3,0.9549180269241333,0.3281554579734802
4,0.9549180269241333,0.26327240467071533
5,0.9549180269241333,0.2192593365907669
6,0.9549180269241333,0.19328279793262482
7,0.9549180269241333,0.17857712507247925
8,0.9549180269241333,0.17089968919754028
9,0.9549180269241333,0.16710637509822845
10,0.9549180269241333,0.16357530653476715
11,0.9549180269241333,0.16200892627239227
12,0.9549180269241333,0.16095423698425293
13,0.9549180269241333,0.16032516956329346
14,0.9549180269241333,0.15909512341022491
15,0.9549180269241333,0.15843471884727478
16,0.9549180269241333,0.1573326140642166
17,0.9549180269241333,0.15609712898731232
18,0.9549180269241333,0.15545357763767242
19,0.9549180269241333,0.15432637929916382
20,0.9549180269241333,0.15377147495746613
21,0.9549180269241333,0.15262742340564728
22,0.9549180269241333,0.15171508491039276
23,0.9549180269241333,0.15065358579158783
24,0.9549180269241333,0.1499771773815155
25,0.9549180269241333,0.14950868487358093
26,0.9549180269241333,0.14846394956111908
27,0.9549180269241333,0.14848855137825012
28,0.9549180269241333,0.14687924087047577
29,0.9549180269241333,0.14598433673381805
30,0.9549180269241333,0.1451609879732132
31,0.9549180269241333,0.14458966255187988
32,0.9549180269241333,0.143524169921875
33,0.9549180269241333,0.14282524585723877
34,0.9549180269241333,0.14235113561153412
35,0.9549180269241333,0.14139868319034576
36,0.9549180269241333,0.14077483117580414
37,0.9549180269241333,0.1395597606897354
38,0.9549180269241333,0.1390060931444168
39,0.9549180269241333,0.1388998031616211
40,0.9549180269241333,0.1377783566713333
41,0.9549180269241333,0.136822909116745
42,0.9549180269241333,0.1359395682811737
43,0.9549180269241333,0.1355390101671219
44,0.9549180269241333,0.13499967753887177
45,0.9549180269241333,0.13387775421142578
46,0.9549180269241333,0.1338047832250595
47,0.9549180269241333,0.13284172117710114
48,0.9549180269241333,0.1328742653131485
49,0.9549180269241333,0.13145096600055695
50,0.9549180269241333,0.13106396794319153
