class_label,epoch,accuracy,loss
4,1,0.9262295365333556,0.5559714436531067
4,2,0.9549180269241332,0.4717780351638794
4,3,0.9549180269241332,0.3963771760463714
4,4,0.9549180269241332,0.3254710137844085
4,5,0.9549180269241332,0.2580110430717468
4,6,0.9549180269241332,0.2064430713653564
4,7,0.9549180269241332,0.1744073033332824
4,8,0.9549180269241332,0.1549410074949264
4,9,0.9549180269241332,0.144858568906784
4,10,0.9549180269241332,0.1386103332042694
4,11,0.9549180269241332,0.1354652047157287
4,12,0.9549180269241332,0.1334080100059509
4,13,0.9549180269241332,0.1330791413784027
4,14,0.9549180269241332,0.1322448849678039
4,15,0.9549180269241332,0.1322823017835617
4,16,0.9549180269241332,0.1321424841880798
4,17,0.9549180269241332,0.1317635327577591
4,18,0.9549180269241332,0.13184455037117
4,19,0.9549180269241332,0.1317265927791595
4,20,0.9549180269241332,0.1316592097282409
4,21,0.9549180269241332,0.1320691406726837
4,22,0.9549180269241332,0.131390169262886
4,23,0.9549180269241332,0.1315952092409134
4,24,0.9549180269241332,0.1318253278732299
4,25,0.9549180269241332,0.131615325808525
4,26,0.9549180269241332,0.1315078884363174
4,27,0.9549180269241332,0.1315359324216842
4,28,0.9549180269241332,0.1315554082393646
4,29,0.9549180269241332,0.1314409077167511
4,30,0.9549180269241332,0.1316587924957275
4,31,0.9549180269241332,0.1314067542552948
4,32,0.9549180269241332,0.131504938006401
4,33,0.9549180269241332,0.1314413100481033
4,34,0.9549180269241332,0.1313099563121795
4,35,0.9549180269241332,0.1315850764513015
4,36,0.9549180269241332,0.1313797682523727
4,37,0.9549180269241332,0.1313474327325821
4,38,0.9549180269241332,0.1313016861677169
4,39,0.9549180269241332,0.131316065788269
4,40,0.9549180269241332,0.131248727440834
4,41,0.9549180269241332,0.1310635060071945
4,42,0.9549180269241332,0.13125941157341
4,43,0.9549180269241332,0.1312883347272873
4,44,0.9549180269241332,0.131301149725914
4,45,0.9549180269241332,0.1311190128326416
4,46,0.9549180269241332,0.1313472688198089
4,47,0.9549180269241332,0.1310927867889404
4,48,0.9549180269241332,0.1310948580503463
4,49,0.9549180269241332,0.1311934739351272
4,50,0.9549180269241332,0.1310978233814239
