class_label,epoch,accuracy,loss
4,1,0.8565573692321777,0.5705417990684509
4,2,0.9549180269241332,0.3291963934898376
4,3,0.9549180269241332,0.2127194851636886
4,4,0.9549180269241332,0.1645853072404861
4,5,0.9549180269241332,0.1466774344444275
4,6,0.9549180269241332,0.1394519805908203
4,7,0.9549180269241332,0.1358160078525543
4,8,0.9549180269241332,0.1341205239295959
4,9,0.9549180269241332,0.133120983839035
4,10,0.9549180269241332,0.1329479366540908
4,11,0.9549180269241332,0.1334899216890335
4,12,0.9549180269241332,0.1321762651205063
4,13,0.9549180269241332,0.1319456547498703
4,14,0.9549180269241332,0.1317794770002365
4,15,0.9549180269241332,0.1315610408782959
4,16,0.9549180269241332,0.1313648819923401
4,17,0.9549180269241332,0.1311396062374115
4,18,0.9549180269241332,0.1308155804872512
4,19,0.9549180269241332,0.1309095472097396
4,20,0.9549180269241332,0.1305110454559326
4,21,0.9549180269241332,0.1308713257312774
4,22,0.9549180269241332,0.1306358724832534
4,23,0.9549180269241332,0.1309244036674499
4,24,0.9549180269241332,0.1305727064609527
4,25,0.9549180269241332,0.1301930099725723
4,26,0.9549180269241332,0.1304118931293487
4,27,0.9549180269241332,0.1301249265670776
4,28,0.9549180269241332,0.1298903524875641
4,29,0.9549180269241332,0.1299763768911361
4,30,0.9549180269241332,0.1298464983701706
4,31,0.9549180269241332,0.1297599077224731
4,32,0.9549180269241332,0.1295892149209976
4,33,0.9549180269241332,0.1294802874326706
4,34,0.9549180269241332,0.129742681980133
4,35,0.9549180269241332,0.1295307278633117
4,36,0.9549180269241332,0.1295933723449707
4,37,0.9549180269241332,0.1288335621356964
4,38,0.9549180269241332,0.1297024637460708
4,39,0.9549180269241332,0.129193902015686
4,40,0.9549180269241332,0.1289505958557129
4,41,0.9549180269241332,0.1287058442831039
4,42,0.9549180269241332,0.1285336315631866
4,43,0.9549180269241332,0.1289124637842178
4,44,0.9549180269241332,0.1285819709300995
4,45,0.9549180269241332,0.1284995675086975
4,46,0.9549180269241332,0.1288026273250579
4,47,0.9549180269241332,0.1284035593271255
4,48,0.9549180269241332,0.1288934201002121
4,49,0.9549180269241332,0.1288287937641143
4,50,0.9549180269241332,0.12801593542099
