epoch,loss
1,1.137850046157837
2,1.0378477573394775
3,1.013322114944458
4,1.0059432983398438
5,1.0027791261672974
6,1.000765085220337
7,0.9992517828941345
8,0.9980289340019226
9,0.9967462420463562
10,0.9952084422111511
11,0.9934511184692383
12,0.9912017583847046
13,0.9885680675506592
14,0.9845128059387207
15,0.979135274887085
16,0.9722069501876831
17,0.9626635313034058
18,0.949385404586792
19,0.9315316677093506
20,0.9107060432434082
21,0.8933830261230469
22,0.8783249855041504
23,0.8657686114311218
24,0.8549636006355286
25,0.8479071855545044
26,0.8411799669265747
27,0.8351379632949829
28,0.8304910063743591
29,0.8264452815055847
30,0.823693037033081
31,0.8200065493583679
32,0.8171937465667725
33,0.8146754503250122
34,0.8122836947441101
35,0.810667097568512
36,0.8078932762145996
37,0.8044372797012329
38,0.8025743961334229
39,0.8005447387695312
40,0.7978531718254089
41,0.795391857624054
42,0.7932212352752686
43,0.7917293310165405
44,0.7890347242355347
45,0.7869941592216492
46,0.7844640016555786
47,0.7811402082443237
48,0.7789213061332703
49,0.7762015461921692
50,0.7736656069755554
