feature,feature_name,max_abs_weight_score
F9,feature_9,0.5959100445805048
F49,feature_49,0.5225900994379208
F8,feature_8,0.5219009578347094
F61,feature_61,0.5128821011709971
F28,feature_28,0.5015832570890795
F36,feature_36,0.4846744964480991
F58,feature_58,0.47437487634028613
F40,feature_40,0.4733706836114355
F69,feature_69,0.4424267488715363
F46,feature_46,0.435277089482901
F33,feature_33,0.4188096791243377
F14,feature_14,0.4104190278168704
F42,feature_42,0.40058698100465845
F47,feature_47,0.39798769187499344
F54,feature_54,0.3940453854417579
F17,feature_17,0.39020113560601843
F43,feature_43,0.38819014744713987
F3,feature_3,0.38290702720368053
F5,feature_5,0.38282149762218654
F62,feature_62,0.379296370135457
F7,feature_7,0.37600362494049916
F71,feature_71,0.37306992879377776
F65,feature_65,0.3730074511782067
F22,feature_22,0.36172756158434727
F11,feature_11,0.3603455004699396
F64,feature_64,0.35967425258707025
F13,feature_13,0.35421280256523313
F18,feature_18,0.3530782754165426
F32,feature_32,0.35235385527717866
F16,feature_16,0.34864485607316803
F39,feature_39,0.3426811769680655
F20,feature_20,0.3380741476086595
F38,feature_38,0.3366587588767625
F57,feature_57,0.3363761253509293
F31,feature_31,0.3244006560726682
F59,feature_59,0.3222096598892956
F44,feature_44,0.3190930478435085
F41,feature_41,0.3171033408215549
F2,feature_2,0.31454144192541933
F45,feature_45,0.31290557238611344
F55,feature_55,0.31268484456296963
F12,feature_12,0.31227972427322126
F56,feature_56,0.3080047899201672
F23,feature_23,0.3075767068918832
F25,feature_25,0.30553364134780026
F50,feature_50,0.30504032834548517
F77,feature_77,0.30399678110297046
F6,feature_6,0.30315792023363186
F29,feature_29,0.3030434674420166
F30,feature_30,0.30207144885821396
F19,feature_19,0.2993408922523337
F73,feature_73,0.29428296253130076
F15,feature_15,0.29228295988081315
F27,feature_27,0.2909885689697215
